uf,week,pred,lower_95,lower_90,lower_80,lower_50,upper_50,upper_80,upper_90,upper_95,date
AL,36,309,27,39,63,138.75,690.5,1621.0000000000014,2796.05,4706.924999999996,2023-06-11
AL,37,313,24,38,64,137,683,1502.1000000000001,2555.2,4022.5249999999805,2023-06-18
AL,38,287,24,37,60,131,651.75,1381.3000000000018,2281.199999999999,3951.824999999979,2023-06-25
AL,39,268,21.975,33,54,124,598,1386.5000000000007,2326.4499999999985,4049.3499999999985,2023-07-02
AL,40,242.5,22,33,52,112,529.25,1188.7000000000023,2067.249999999999,3493.224999999999,2023-07-09
AL,41,237,18,30,48,107,518.25,1181.3000000000004,2034.05,3636.399999999998,2023-07-16
AL,42,216,17,25,41,91,499,1126.6000000000008,1908.9499999999991,3134.374999999971,2023-07-23
AL,43,201.5,14,23,41,86,454.25,1006.2000000000003,1842.4499999999987,2807.774999999985,2023-07-30
AL,44,192,15,24,38.900000000000006,83,413,955.4000000000005,1559.8999999999983,2651.124999999999,2023-08-06
AL,45,180,13,21,34,81,404.25,909.1000000000001,1457.7499999999984,2405.4749999999976,2023-08-13
AL,46,165,11,20,32,68.75,364.25,827.5000000000007,1408.1499999999999,2424.049999999989,2023-08-20
AL,47,145.5,10.975000000000001,18,31,67,322,731,1316,2003.174999999999,2023-08-27
AL,48,135,11,17,28,59,311,691.2000000000003,1230.3499999999997,1924.274999999993,2023-09-03
AL,49,127.5,11,16.950000000000003,26,56,286,637.4000000000005,1161.4499999999996,1727.449999999992,2023-09-10
AL,50,116,9,14,24,52,267.25,580.1000000000001,1027.05,1611.1499999999992,2023-09-17
AL,51,105,8,12,22,47,245,532.4000000000005,967.05,1850.84999999999,2023-09-24
AL,52,107,7,13,21,48.75,238,486.10000000000014,840.2499999999998,1335.274999999993,2023-10-01
AM,1,47,11,14,19,28,77,124,168,228.0749999999996,2022-10-09
AM,2,49,11,14,18,31,78,128,172,216,2022-10-16
AM,3,51,11,15,20.900000000000006,32,82.25,129,178.04999999999995,230.04999999999973,2022-10-23
AM,4,52,11,15,21,33,88,138.10000000000014,192,261.02499999999986,2022-10-30
AM,5,56,11,15,20.900000000000006,34,91,144,193.04999999999995,254.02499999999986,2022-11-06
AM,6,61,14,18,24,37,99,149.10000000000014,201,256.0499999999997,2022-11-13
AM,7,66,13,19,25,39.75,106,162,219.04999999999995,294,2022-11-20
AM,8,69,15,20,26,42,109,165,218.14999999999986,288.0499999999997,2022-11-27
AM,9,74,16,21,28,44,115,178,241,332,2022-12-04
AM,10,76,17.975,23,30,47,118,182,248.04999999999995,319.02499999999986,2022-12-11
AM,11,80.5,20.975,25,32,50,127,196,248,341.0499999999997,2022-12-18
AM,12,84,21,26,34,51.75,135,207,277.0999999999999,367.1249999999993,2022-12-25
AM,13,92,21,27,37,58,143,217.10000000000014,300.04999999999995,387.1499999999992,2023-01-01
AM,14,102,24,30,40,62,157,245.10000000000014,332.1999999999998,451.1999999999989,2023-01-08
AM,15,107,28,36,47.900000000000006,70,168.25,257.10000000000014,351.04999999999995,477.02499999999986,2023-01-15
AM,16,115,31,38,48,73,181.25,272.10000000000014,367,503.0499999999997,2023-01-22
AM,17,123,34,41,52.900000000000006,82,194.25,298.10000000000014,391.04999999999995,516,2023-01-29
AM,18,129,33,41,54,82,202,312.10000000000014,404.0999999999999,523.0499999999997,2023-02-05
AM,19,133,34,44,57,87,212,320.10000000000014,427.04999999999995,563.1499999999992,2023-02-12
AM,20,139,35,47,60,88,213,331.10000000000014,456.04999999999995,596.1249999999993,2023-02-19
AM,21,140,37,45,60,90,216,326,440.14999999999986,578.2499999999986,2023-02-26
AM,22,140,37,47,61,89.75,222,341.2000000000003,473,605.2249999999988,2023-03-05
AM,23,138.5,35,46,61,93,222,346,452,567,2023-03-12
AM,24,138,35,45.95,57,89,215,329.40000000000055,417.14999999999986,555.1249999999993,2023-03-19
AM,25,131,33.975,43,58,86,208,319,444.0999999999999,557.0499999999997,2023-03-26
AM,26,129,32,42,54,82,203,330,431.14999999999986,579.1249999999993,2023-04-02
AM,27,123,33.975,41,53,79,198.25,309.2000000000003,416,548.0249999999999,2023-04-09
AM,28,119,29,38,49,77,184,291,385,501.0499999999997,2023-04-16
AM,29,109,26,33,43,69,176,271.10000000000014,364.04999999999995,473,2023-04-23
AM,30,102,24,31,40,62.75,165,256.2000000000003,351,441.02499999999986,2023-04-30
AM,31,93,23,29,38,59,147,225.10000000000014,306,398.1249999999993,2023-05-07
AM,32,86,22,26,36,53,138,227,293.0999999999999,383.02499999999986,2023-05-14
AM,33,80,19,23.950000000000003,31,49,130,199.10000000000014,269.0999999999999,353.02499999999986,2023-05-21
AM,34,75,17.975,22,29,46.75,121,194,253.04999999999995,340.02499999999986,2023-05-28
AM,35,69.5,15,21,27,42,115,175,236,320.0499999999997,2023-06-04
AM,36,67,14,19.950000000000003,26,40,108,170,230.14999999999986,313.0499999999997,2023-06-11
AM,37,63,14,18,24,38,101,160.20000000000027,210,276.02499999999986,2023-06-18
AM,38,57,13,17.950000000000003,23,35,92,144.10000000000014,193.04999999999995,259.0499999999997,2023-06-25
AM,39,54,12,16,21,34,88,141,183.04999999999995,250.02499999999986,2023-07-02
AM,40,52,12,15,21,32,84,135,175.04999999999995,224.04999999999973,2023-07-09
AM,41,48,12,14,20,30,80,126.10000000000014,173.0999999999999,228.09999999999945,2023-07-16
AM,42,46,10,14,18,30,78,126,164,227.0749999999996,2023-07-23
AM,43,46,10,14,18,28,73,116.10000000000014,158.04999999999995,192.04999999999973,2023-07-30
AM,44,44,10,13,17,28,71,110.10000000000014,149.04999999999995,192.02499999999986,2023-08-06
AM,45,43,10,13,17,26,70,108,148,201.02499999999986,2023-08-13
AM,46,44,9.975000000000001,12,16,26,68.25,111,153,191,2023-08-20
AM,47,43,10,13,16,26,69,105,138.0999999999999,181.02499999999986,2023-08-27
AM,48,42,10,13,17,27,72,113.10000000000014,146,196,2023-09-03
AM,49,43,10,13,17,26,69,109,147,198.09999999999945,2023-09-10
AM,50,45,11,13,18,28,72,116,152.04999999999995,202.02499999999986,2023-09-17
AM,51,45,9.975000000000001,12,17,27,74,113,148,198,2023-09-24
AM,52,46,11,14,19,29,75,113,153,193.0749999999996,2023-10-01
AP,1,6,0,0,1,2,13.25,29,50.049999999999955,71.02499999999986,2022-10-09
AP,2,6,0,0,1,2,13,27,43.049999999999955,69,2022-10-16
AP,3,6,0,0,1,2,13,27,43.049999999999955,77,2022-10-23
AP,4,5,0,0,0,2,13,26,41,63.024999999999864,2022-10-30
AP,5,5,0,0,0,2,11,25,37,57.04999999999973,2022-11-06
AP,6,4,0,0,0,2,10,22,37,60,2022-11-13
AP,7,4,0,0,0,2,10,20,33,57,2022-11-20
AP,8,4,0,0,0,1,9,20,30,46.024999999999864,2022-11-27
AP,9,4,0,0,0,1,9,18,29,47,2022-12-04
AP,10,4,0,0,0,1,9,20,33,50.024999999999864,2022-12-11
AP,11,5,0,0,0,2,10,22,35,54.024999999999864,2022-12-18
AP,12,5,0,0,1,2,12,24,38,57,2022-12-25
AP,13,6,0,0,1,2,14,29,48,77.02499999999986,2023-01-01
AP,14,7,0,0,1,3,16,33,53.049999999999955,88.07499999999959,2023-01-08
AP,15,8,0,1,1,4,19,41,67.04999999999995,105.04999999999973,2023-01-15
AP,16,9,0,0,1,4,21,44,71.04999999999995,130.09999999999945,2023-01-22
AP,17,11,0,0.9500000000000028,2,5,24,52,84,141.17499999999905,2023-01-29
AP,18,11,0,1,2,5,25,57,86,133.04999999999973,2023-02-05
AP,19,13,0,1,2,5,27,57.100000000000136,92,147.09999999999945,2023-02-12
AP,20,13,0,1,2,5,29,58.100000000000136,98,160.02499999999986,2023-02-19
AP,21,14,1,1,2,6,31,62,102.04999999999995,167.02499999999986,2023-02-26
AP,22,14,1,1,2,6,32,63.100000000000136,98.04999999999995,180.02499999999986,2023-03-05
AP,23,14,0,1,2,6,30,67,104.04999999999995,173,2023-03-12
AP,24,13,0,1,2,6,30,59,95,154.04999999999973,2023-03-19
AP,25,13,0,1,2,5,29,58.100000000000136,98,162.02499999999986,2023-03-26
AP,26,12,0,1,2,5,28,57,99.04999999999995,154,2023-04-02
AP,27,11,0,1,2,5,26,54,89.04999999999995,142,2023-04-09
AP,28,11,0,1,2,4,24,48.100000000000136,80,131,2023-04-16
AP,29,10,0,1,1,4,22,45,72.04999999999995,124,2023-04-23
AP,30,9,0,1,1,4,22,42,67.04999999999995,119.07499999999959,2023-04-30
AP,31,9,0,0,1,4,20,38,64,108,2023-05-07
AP,32,8,0,0,1,3,17,36,55.049999999999955,92,2023-05-14
AP,33,7,0,0,1,3,16,34,54.049999999999955,83.14999999999918,2023-05-21
AP,34,6,0,0,1,2,14,28,45,72,2023-05-28
AP,35,5,0,0,1,2,12,25,41,72,2023-06-04
AP,36,5,0,0,0,2,11,24.100000000000136,40,73,2023-06-11
AP,37,5,0,0,0,2,10,22,35,57,2023-06-18
AP,38,4,0,0,0,2,10,20,31,50.024999999999864,2023-06-25
AP,39,4,0,0,0,1,9,19,31,54,2023-07-02
AP,40,4,0,0,0,1,9,19,29.049999999999955,48.024999999999864,2023-07-09
AP,41,4,0,0,0,1,9,18,30,47,2023-07-16
AP,42,4,0,0,0,1,9,18,29,48.024999999999864,2023-07-23
AP,43,4,0,0,0,1,9.25,21,36,51,2023-07-30
AP,44,4,0,0,0,1,10,22,34,56.024999999999864,2023-08-06
AP,45,5,0,0,0,2,10,21,38.049999999999955,63,2023-08-13
AP,46,5,0,0,0,2,10,22,35.049999999999955,53.024999999999864,2023-08-20
AP,47,5,0,0,0,2,11,23,37,65,2023-08-27
AP,48,5,0,0,0,2,12,24,40,65,2023-09-03
AP,49,5,0,0,1,2,12,24,37,66,2023-09-10
AP,50,6,0,0,1,2,12,27,42,67.02499999999986,2023-09-17
AP,51,6,0,0,1,2,13,27,42,68.02499999999986,2023-09-24
AP,52,6,0,0,1,2,13,28,48,75.02499999999986,2023-10-01
BA,1,272,77,94,118,179,456.25,845.3000000000004,1351.8499999999992,2253.5249999999974,2022-10-09
BA,2,287,80.975,98.95,126,183,468,853.3000000000004,1288.099999999999,1959.0249999999944,2022-10-16
BA,3,298,80.975,100,124,186,504,904.3000000000004,1486.5499999999995,2513.1249999999995,2022-10-23
BA,4,302,84.975,99.95,127.9,183.75,508,931.4000000000005,1578.1499999999999,2477.0999999999995,2022-10-30
BA,5,311,85,104,134,199,514.25,919.2000000000003,1547.05,2462.0999999999995,2022-11-06
BA,6,314,89,110.95,133,196,520.25,969.2000000000003,1526.1999999999998,2751.0249999999996,2022-11-13
BA,7,331,86.97500000000001,112,143.9,212,533.25,1011.1000000000001,1578.5999999999995,2577.4999999999973,2022-11-20
BA,8,334.5,94.97500000000001,116,145.9,214,556.25,1012.700000000001,1536.8999999999992,2476.874999999979,2022-11-27
BA,9,344,99.975,121,149,221,568,1001,1641.5999999999995,2585.574999999997,2022-12-04
BA,10,372,108,128,158,233,586,1078.2000000000003,1677.05,2592.4249999999975,2022-12-11
BA,11,375,110.97500000000001,130,164,240,626,1122.1000000000001,1790.8499999999992,2642.4749999999867,2022-12-18
BA,12,393,115.975,141.95,178,262.75,658,1142.1000000000001,1940,2732.949999999995,2022-12-25
BA,13,448,140.95,167,205.9,297,750.5,1301.0000000000014,1976.3499999999997,3223.5249999999805,2023-01-01
BA,14,520.5,159.95,191.9,239.9,341,808,1503,2197.3999999999996,3370.0499999999997,2023-01-08
BA,15,583,187,221,270.9,387.75,973,1705.5000000000007,2579.7499999999973,3902.6749999999965,2023-01-15
BA,16,680,198.97500000000002,253.95,313,447,1123.75,1934.700000000001,3071.25,5001.474999999992,2023-01-22
BA,17,797,267.975,308,375,529,1276,2170.1000000000004,3347.999999999999,4655.299999999982,2023-01-29
BA,18,927.5,297,361,429.9,610.75,1464,2416.2000000000003,3625.3999999999996,5241.82499999999,2023-02-05
BA,19,1044.5,336.925,402,491.9,686,1662,2820.300000000002,4175.949999999993,6061.524999999998,2023-02-12
BA,20,1117,372,429.95000000000005,519,740.75,1815.75,3102.1000000000004,4732.2,7194.05,2023-02-19
BA,21,1212,400.95000000000005,474.95000000000005,582.9000000000001,807,1935,3351.500000000002,5116.049999999999,7926.249999999998,2023-02-26
BA,22,1271,403.97499999999997,473.9,590.9000000000001,836.25,2055,3606.1000000000004,5404.299999999999,8373.099999999966,2023-03-05
BA,23,1319.5,412.95,487,612.8,877.75,2068.5,3358.500000000001,5037.949999999997,7775.974999999973,2023-03-12
BA,24,1364,431,498.95000000000005,626.8000000000001,895.75,2123.5,3547.300000000002,5220.2,8708.974999999984,2023-03-19
BA,25,1376,445.90000000000003,563.9,670,920,2140.5,3690.1000000000004,5830.199999999998,8503.049999999988,2023-03-26
BA,26,1443.5,456,557.9000000000001,674,968.75,2303.5,3952.2000000000044,5839.7,8650.549999999987,2023-04-02
BA,27,1442.5,458.925,563.9,691,976,2277.25,3933.800000000001,5857.8499999999985,8223.05,2023-04-09
BA,28,1466.5,494.95,588.9,699.9,986.5,2317,3888.9000000000015,6387.999999999999,10160.974999999995,2023-04-16
BA,29,1469,471.875,567.85,697.9,1000.75,2369.5,3998.2000000000003,5647.5999999999995,8649.89999999999,2023-04-23
BA,30,1502,472.875,568.6500000000001,697,993,2340.25,4106.900000000002,6190.35,10296.724999999991,2023-04-30
BA,31,1439.5,484.95,574,687,970.75,2275.75,3718.6000000000035,5761.199999999997,8483.47499999998,2023-05-07
BA,32,1399,435.97499999999997,547.8,662,931.75,2163,3681.8000000000025,5712.399999999994,8922.274999999994,2023-05-14
BA,33,1287.5,425.97499999999997,515,623,876,2047.5,3485.8000000000025,5481.699999999999,8148.549999999969,2023-05-21
BA,34,1166.5,391.95,470.95000000000005,583.9,806.5,1929.5,3194.000000000001,4668.949999999995,7673.249999999993,2023-05-28
BA,35,1084,357.90000000000003,422,513,725.75,1677,2751.4000000000005,4167.049999999999,6532.949999999989,2023-06-04
BA,36,928.5,307.95,364.95,444,620.75,1482.25,2609.800000000001,3836.2999999999997,5915.8999999999905,2023-06-11
BA,37,824.5,269,331.95,403.9,562.75,1300.25,2138.3,3395.5999999999995,5872.624999999991,2023-06-18
BA,38,720,239,275,339,485,1162,2005.2000000000003,2950.199999999999,5364.9999999999945,2023-06-25
BA,39,639.5,203.975,247,304,424,1050.25,1821.8000000000025,2694.1499999999996,3893.649999999997,2023-07-02
BA,40,580,185.95,228,276,383,936.25,1633.800000000001,2541.499999999999,3887.849999999995,2023-07-09
BA,41,504,149.95000000000002,185.9,232.9,326,828.5,1483.2000000000003,2284.1499999999996,3838.5999999999967,2023-07-16
BA,42,455,146.95000000000002,168.95,208,298,740.25,1345.2000000000003,2004.399999999997,3303.0999999999995,2023-07-23
BA,43,412,124,147,186,270,666,1133.800000000001,1811,2774.5999999999967,2023-07-30
BA,44,383.5,116,142,169.9,244,623.25,1071.1000000000001,1565.05,2785.075,2023-08-06
BA,45,338,106.97500000000001,124,153,222,577.25,976.0000000000014,1492,2185.1499999999996,2023-08-13
BA,46,322,95,111.95,142,207,530.75,960.3000000000004,1528.05,2651.7999999999956,2023-08-20
BA,47,309,83,107.9,134,193,512.25,934.1000000000001,1336.5999999999995,2138.4249999999975,2023-08-27
BA,48,288.5,88,104,128,184,468,848,1281.3499999999997,1994.6749999999963,2023-09-03
BA,49,277,78,95,119.9,179,464.25,828.2000000000003,1354.7499999999993,2038.8499999999954,2023-09-10
BA,50,268,77.975,96,118.9,171,456,816.4000000000005,1330.3499999999997,2005.2249999999988,2023-09-17
BA,51,268,74,92.95,118,168.75,441.25,802,1250.1499999999999,2116.4249999999975,2023-09-24
BA,52,267.5,74.97500000000001,90,113,173,457.25,834.700000000001,1322,1866.0749999999996,2023-10-01
CE,1,141,38,46.95,59,90,233,373.10000000000014,515.05,685.174999999999,2022-10-09
CE,2,128,34,43,54,82,212,355.10000000000014,497.04999999999995,671.0249999999999,2022-10-16
CE,3,124,35.975,42,53,79,200,336,462.14999999999986,713.5999999999967,2022-10-23
CE,4,122.5,30,38,48,77,192,328,477.14999999999986,711.1499999999992,2022-10-30
CE,5,118,30.975,39,50,74,194,310.10000000000014,466,635.0249999999999,2022-11-06
CE,6,119,30,39,52,74,193.25,315.2000000000003,458.0999999999999,635.174999999999,2022-11-13
CE,7,116,30,38,48,74,192,321,471.0999999999999,619.2749999999985,2022-11-20
CE,8,116,29,37,49,73,191,308.2000000000003,454.14999999999986,636.2749999999985,2022-11-27
CE,9,115,28,35,46,72,188,309,453.0999999999999,657.0499999999997,2022-12-04
CE,10,113,28,34.95,45,70,189.25,324.10000000000014,478.14999999999986,622.174999999999,2022-12-11
CE,11,111.5,27,35,45,67,188.25,313,475.14999999999986,716.0749999999996,2022-12-18
CE,12,116,29,36.95,48,72,193,324,479.04999999999995,791.1999999999989,2022-12-25
CE,13,123,32,40,51,79,210.25,359.10000000000014,516.05,724.2249999999988,2023-01-01
CE,14,146,38,46,59,89.75,245,408.10000000000014,590.05,836.3999999999978,2023-01-08
CE,15,165,44,56,71,106,272,452.2000000000003,632.6999999999994,911.1999999999989,2023-01-15
CE,16,199,56,68,86,129,326.25,541.1000000000001,772.3499999999997,1075.1499999999992,2023-01-22
CE,17,252,65,81,103,158,399.25,653.9000000000012,964.05,1363.1499999999992,2023-01-29
CE,18,295.5,79,99.95,129,181,482.25,801,1147.1499999999999,1604.0499999999997,2023-02-05
CE,19,354.5,101.975,122,152,222,571.25,963.3000000000004,1343.3499999999997,1831.174999999999,2023-02-12
CE,20,423,114,139,182.9,272,705,1160,1647.2999999999997,2105.774999999996,2023-02-19
CE,21,491,144.95,169,213,320,791,1374.5000000000007,1942.1499999999999,2571.124999999999,2023-02-26
CE,22,581,155,192.89999999999998,246.9,373.75,934.25,1513.1000000000001,2143.1499999999996,2912.075,2023-03-05
CE,23,665,182.95000000000002,218.95000000000002,275,413.75,1078.25,1797.4000000000005,2538.05,3401.5749999999916,2023-03-12
CE,24,730.5,210.97500000000002,253.95,317,465.75,1198,2061.4000000000005,2928.699999999999,4202.7749999999905,2023-03-19
CE,25,820,231.975,273,344,514,1366.5,2213.4000000000005,3128.1499999999996,3996.5999999999967,2023-03-26
CE,26,929.5,262.97499999999997,314.95000000000005,390.90000000000003,576.75,1496,2452.500000000001,3673.999999999999,5451.524999999997,2023-04-02
CE,27,1037.5,276.95,345,441,645,1677.25,2603.2000000000007,3804.2999999999993,5185.4249999999975,2023-04-09
CE,28,1107,324.925,391.95,483.9,734.75,1766.25,2950.9000000000015,4328.299999999999,5831.724999999996,2023-04-16
CE,29,1160.5,345.925,416,517,757.75,1941.5,3183.500000000001,4383.45,6206.624999999975,2023-04-23
CE,30,1194.5,344.82500000000005,409.95,541.6,760.75,1924.25,3116.600000000001,4299.649999999999,5771.6249999999745,2023-04-30
CE,31,1219.5,335,412.95,521,769.75,1967.25,3288.2000000000016,4617.3499999999995,6592.599999999997,2023-05-07
CE,32,1210.5,322,412.95,531,766.75,1925,3087.3000000000006,4411.4,6414.474999999997,2023-05-14
CE,33,1168,329.875,403,502.80000000000007,736,1900,3083.1000000000013,4242.299999999999,5361.249999999982,2023-05-21
CE,34,1120.5,325.975,391.9,484,705.75,1780,2997.1,4379.199999999999,6062.249999999998,2023-05-28
CE,35,1044.5,289.97499999999997,378,467,680,1662.25,2703.500000000001,3902.5499999999993,5450.124999999988,2023-06-04
CE,36,953.5,288.85,353,436,633,1467,2399.1000000000013,3475.399999999997,4927.124999999999,2023-06-11
