uf,week,pred,lower_95,lower_90,lower_80,lower_50,upper_50,upper_80,upper_90,upper_95,date
BA,14,151.5,33.975,43,58,90,284.25,532.4000000000005,839,1460.0249999999999,2026-01-04
BA,15,172,39.975,49,66,103.75,324.25,621,1058,1603.5249999999917,2026-01-11
BA,16,201,48,59,77,117,376,731,1128.149999999999,1787.4249999999922,2026-01-18
BA,17,232,59,70,88.9,139,439,845,1307.4499999999996,2039.6249999999966,2026-01-25
BA,18,272.5,61.975,80,102,159,493.5,1009.4000000000005,1703.3499999999997,2638.174999999994,2026-02-01
BA,19,314,69.975,92,122.9,184,569.25,1103.3000000000004,1735.5999999999995,2639.699999999996,2026-02-08
BA,20,347.5,76.975,102,130.9,206,636.5,1231.1000000000001,1987.999999999999,3191.4249999999975,2026-02-15
BA,21,390,95,117,147,229,738.25,1401.9000000000012,2301.1499999999987,4094.399999999987,2026-02-22
BA,22,436,106.97500000000001,126,170,263.75,774.25,1668,2704.2999999999997,4362.7749999999905,2026-03-01
BA,23,468,111,131.95,176.9,275,855.5,1739.2000000000003,2668.45,4110.224999999993,2026-03-08
BA,24,502,110.97500000000001,142,186,290,897.75,1779.7000000000037,2867.5499999999975,4719.649999999996,2026-03-15
BA,25,493,112,143.95,186,298.75,938.25,1847.5000000000007,3099.25,4955.724999999996,2026-03-22
BA,26,498.5,119,145,185.9,292,919.5,1714.1000000000001,2786.25,4240.974999999995,2026-03-29
BA,27,474,111.975,142.95000000000002,180,277,901,1720.0000000000014,2626.0499999999965,3878.4499999999975,2026-04-05
BA,28,456.5,120,141.95,178.9,276,846,1819.800000000001,3177.0999999999995,5348.749999999996,2026-04-12
BA,29,482.5,104,138,177,279,872.25,1631.0000000000027,2631.199999999998,4427.524999999992,2026-04-19
BA,30,464,110.97500000000001,138,178,273.75,827,1611.1000000000001,2567.7999999999993,3885.449999999981,2026-04-26
BA,31,459.5,111.975,141,181,269,818.25,1642.1000000000001,2628.899999999999,4513.6749999999965,2026-05-03
BA,32,457,105.975,134,174,264,834.25,1603.700000000001,2391.35,4438.374999999993,2026-05-10
BA,33,444,101.975,129.95,169,265.5,801.5,1630.6000000000008,2554.1499999999987,3627.9749999999945,2026-05-17
BA,34,423,95,125,162.9,253,745.25,1514.2000000000003,2579.7499999999995,4172.474999999998,2026-05-24
BA,35,407.5,94,115.95,155.9,236.75,741.25,1431.1000000000001,2341.3999999999996,3801.924999999995,2026-05-31
BA,36,352,85,108.95,140,209,635.25,1277.2000000000003,2129.4999999999995,3654.2499999999877,2026-06-07
BA,37,342,80,101,130.9,203,634.25,1207.3000000000004,1895.3499999999997,2926.474999999992,2026-06-14
BA,38,310.5,75.95,90,120,187,557.25,1040,1711.1499999999999,2907.2249999999985,2026-06-21
BA,39,151.5,34,42,56,90,279.25,512,843.0999999999999,1282.2249999999988,2026-06-28
BA,40,178,42,52,68.9,104.75,331.25,644,1000.099999999999,1443.1499999999992,2026-07-05
BA,41,203.5,48.975,61.95,78,123,386,718.1000000000001,1156.5499999999995,1778.0749999999996,2026-07-12
BA,42,241.5,58,74,92.9,143,454.25,855,1358.8499999999992,2192.0499999999997,2026-07-19
BA,43,274,58,76,97,161.75,497,1005.3000000000004,1594.4499999999996,2794.1749999999993,2026-07-26
BA,44,313.5,71,89.95,120.9,190,574,1151.3000000000004,1752.2999999999997,2871.1499999999987,2026-08-02
BA,45,362,86.97500000000001,106,135,213,671.5,1282.3000000000004,1895.6499999999985,3173.075,2026-08-09
BA,46,410.5,93.95,116.95,152.8,234,739.25,1453.2000000000016,2214.1499999999996,3217.2999999999984,2026-08-16
BA,47,443,108.94999999999999,136.95,174,262,811.25,1566.1000000000001,2501.999999999999,4042.149999999994,2026-08-23
BA,48,482,112,135,180.9,280.75,860.25,1762.0000000000014,2673.8999999999983,5064.699999999996,2026-08-30
BA,49,483,112.975,138.95000000000002,190.9,298,903.75,1773.0000000000014,2911.899999999997,4548.899999999995,2026-09-06
BA,50,496,119,148,187.9,299.75,919,1701.500000000002,2764,4078.2999999999984,2026-09-13
BA,51,481,117.9,150.85000000000002,192,295.75,905.75,1906.5000000000007,3039.9999999999973,5101.974999999984,2026-09-20
BA,52,489.5,110.97500000000001,138.95000000000002,179.9,297.75,880,1763.7000000000023,2721.2999999999993,3976.999999999989,2026-09-27
CE,1,39,4,6,10,19,95,228.10000000000014,429.2499999999998,885.1999999999989,2025-10-05
CE,2,39,4,6,9,18,98,242.10000000000014,464.49999999999955,893.174999999999,2025-10-12
CE,3,40,4,6,9,18,95,254.3000000000004,479.0999999999999,845.1999999999935,2025-10-19
CE,4,39,4,6,9,17,89.25,231.10000000000014,473.2999999999997,923.374999999998,2025-10-26
CE,5,39,3,6,9,17,94.25,220,455.04999999999995,825.6249999999966,2025-11-02
CE,6,37,4,5,8,16,88.25,213.10000000000014,469.0999999999999,913,2025-11-09
CE,7,34,3,5,8,16,88.25,212.10000000000014,449.39999999999964,771.3249999999982,2025-11-16
CE,8,34,3,4,7,15,82,201.10000000000014,391,754.9749999999947,2025-11-23
CE,9,30,3,4,7,14,77,201.10000000000014,383.2499999999998,617.2249999999988,2025-11-30
CE,10,30,3,4,6,13,73,181.10000000000014,352.0999999999999,596.1999999999989,2025-12-07
CE,11,29,2,4,6,13,71,191.10000000000014,372.7499999999993,631.0249999999999,2025-12-14
CE,12,32,2,4,7,14,77,186.10000000000014,322.04999999999995,706.1999999999989,2025-12-21
CE,13,31,3,4,7,15,75,201,410,649.2249999999988,2025-12-28
CE,14,35,3,4,7,16,86,219.10000000000014,382.2499999999998,653.0499999999997,2026-01-04
CE,15,39,3,5,9,17,94.25,219.20000000000027,392,741.724999999996,2026-01-11
CE,16,45,4,6,10,20,104,245,486.14999999999986,865.3249999999982,2026-01-18
CE,17,54,6,8,12,25,125.25,297.10000000000014,566.2999999999997,1118.399999999987,2026-01-25
CE,18,64,7,10,15,30,150.25,376.2000000000003,699.05,1337.6999999999962,2026-02-01
CE,19,75.5,8,11,18,34.75,181,442.3000000000004,874.3499999999997,1597.6749999999963,2026-02-08
CE,20,97,10,15,23,43,209,510.2000000000003,935,1897.7499999999905,2026-02-15
CE,21,114,10.975000000000001,18,28,54,268.25,656.2000000000003,1156.2499999999998,2170.4249999999925,2026-02-22
CE,22,135,14,22,33,63,314.25,747.3000000000004,1392.1999999999998,2460.349999999998,2026-03-01
CE,23,154.5,16,25,38,71,338.25,798.5000000000007,1412.5999999999985,2889.874999999979,2026-03-08
CE,24,172,21,30,42,80,401,908.1000000000015,1692.7499999999984,3081.774999999996,2026-03-15
CE,25,197,24,34,49,96.75,457.25,1075,1990.1,3329.4749999999976,2026-03-22
CE,26,224,25.975,35,54,103,508.25,1234.2000000000003,2149.5999999999985,4160,2026-03-29
CE,27,243,28.975,41.95,61,120.75,540.5,1387.3000000000004,2724.899999999999,4236.74999999999,2026-04-05
CE,28,271,29,41,64,128,642.25,1580.5000000000007,2841.5499999999984,5058.1,2026-04-12
CE,29,313.5,34,48,81.9,147,632.5,1558.1000000000001,2827.45,4747.87499999999,2026-04-19
CE,30,328,37.975,57.95,80.9,150,758.5,1939.400000000002,3263.45,5072.299999999993,2026-04-26
CE,31,337,39,58,83,161,775.25,1858.6000000000008,3649.3499999999995,6513.199999999999,2026-05-03
CE,32,325,42,57,82,160,730,1812.400000000002,3200.7999999999975,5862.399999999954,2026-05-10
CE,33,332,38.975,54,79,160,748.5,1780.2000000000016,3292.999999999999,5525.799999999996,2026-05-17
CE,34,315,37.95,49,75,150,731.25,1547.3000000000004,2753.0499999999997,4868.449999999992,2026-05-24
CE,35,288.5,33,48,74,137,643,1690.3000000000004,3030.049999999994,5331.024999999945,2026-05-31
CE,36,273,31,43,66.9,126,624.25,1472.6000000000008,2649.749999999999,5534.074999999999,2026-06-07
CE,37,251,31,43,63.900000000000006,118,559,1301.8000000000025,2444.6499999999965,4867.099999999995,2026-06-14
CE,38,219,25,38,57,110,504,1217.1000000000001,2358.849999999991,4313.124999999988,2026-06-21
CE,39,35,3,5,7,15,88,213.20000000000027,385.2499999999998,716.1499999999992,2026-06-28
CE,40,38,4,6,9,18,92.25,237.10000000000014,440.2999999999997,712.0249999999999,2026-07-05
CE,41,46,4,7,11,20.75,105,255,468.04999999999995,849.2249999999988,2026-07-12
CE,42,55,6,9,13,24,129,334.2000000000003,608.3999999999996,1049.3249999999982,2026-07-19
CE,43,63,6,9.950000000000003,15,30,152,403.2000000000003,728.8499999999992,1165.1499999999883,2026-07-26
CE,44,79,9,12,18,36,183,449.10000000000014,756.3999999999996,1310.199999999999,2026-08-02
CE,45,94.5,11,14,22,43,215.25,543.2000000000003,932.4499999999996,1529.549999999997,2026-08-09
CE,46,111,13,18.950000000000003,28,52,248,593.9000000000012,1077.9499999999982,1809.6749999999963,2026-08-16
CE,47,131,15,24,33,65,310.25,709.2000000000003,1243.6499999999994,2227.9249999999947,2026-08-23
CE,48,147.5,17,23.950000000000003,37,73,350.25,779.4000000000005,1454.6499999999994,2740.724999999996,2026-08-30
CE,49,177,22,29,44,81,416.25,1040.4000000000005,1713.6499999999985,3041.5499999999915,2026-09-06
CE,50,190,25,35,49,90,431,1095.0000000000014,1840.4499999999996,3518.749999999996,2026-09-13
CE,51,228.5,25,35,51.900000000000006,102,529,1226.9000000000012,2241.2499999999995,4319.374999999976,2026-09-20
CE,52,257,32.975,42,61,120.75,594,1365,2342.8499999999995,3896.0249999999724,2026-09-27
DF,1,2,0,0,0,1,4,7,11,16,2025-10-05
DF,2,2,0,0,0,1,4,8,12,17,2025-10-12
DF,3,2,0,0,0,1,4,8,11,16,2025-10-19
DF,4,2,0,0,0,1,5,8,11,15,2025-10-26
DF,5,2,0,0,0,1,5,9,12,17,2025-11-02
DF,6,2,0,0,0,1,5,10,13,18,2025-11-09
DF,7,2,0,0,0,1,5,9,14,18.024999999999864,2025-11-16
DF,8,3,0,0,0,1,5,11,15,21,2025-11-23
DF,9,3,0,0,0,1,6,11,15.049999999999955,21,2025-11-30
DF,10,3,0,0,0,1,6,12,16,23,2025-12-07
DF,11,3,0,0,0,1,7,13,19,27,2025-12-14
DF,12,4,0,0,0,1,8,14,21,28,2025-12-21
DF,13,4,0,0,0,1,8,14,20,27,2025-12-28
DF,14,4,0,0,0,2,9,16,23,31,2026-01-04
DF,15,5,0,0,1,2,9,18,27,38,2026-01-11
DF,16,5,0,0,1,2,10,20,28.049999999999955,39,2026-01-18
DF,17,6,0,0,1,2,12,22,32,45,2026-01-25
DF,18,7,0,0,1,3,14,24,36,50.04999999999973,2026-02-01
DF,19,7,0,1,1,3,15,28.100000000000136,41,53,2026-02-08
DF,20,8,0,1,1,3,17,31,45,60.024999999999864,2026-02-15
DF,21,8,0,1,1,4,17,32.100000000000136,46,62.024999999999864,2026-02-22
DF,22,9,0,1,1,4,18,34,48,66.02499999999986,2026-03-01
DF,23,9,0,1,2,4,18,35,54,71.02499999999986,2026-03-08
DF,24,9,0,1,2,4,18,33,49,63.024999999999864,2026-03-15
DF,25,9,0,1,2,4,19,36,52.049999999999955,69.02499999999986,2026-03-22
DF,26,9,0,1,2,4,19,36,48,69.04999999999973,2026-03-29
DF,27,9,0,1,2,4,20,37,56,72.02499999999986,2026-04-05
DF,28,10,0,1,2,4,18,33,47,60.024999999999864,2026-04-12
DF,29,9,0,1,2,4,19,33.100000000000136,49.049999999999955,67,2026-04-19
DF,30,9,0,1,2,4,18,34,47.049999999999955,64,2026-04-26
DF,31,9,0,1,2,4,19,33,48,68.02499999999986,2026-05-03
DF,32,8,0,1,1,4,17,30.100000000000136,44,59.024999999999864,2026-05-10
DF,33,8,0,1,1,4,17,33,45,67,2026-05-17
DF,34,7,0,1,1,3,15,28,41,55,2026-05-24
DF,35,7,0,1,1,3,15,28,40,55,2026-05-31
DF,36,6,0,0,1,3,13,24,35,47.024999999999864,2026-06-07
