uf,week,pred,lower_95,lower_90,lower_80,lower_50,upper_50,upper_80,upper_90,upper_95,date
AC,31,2,0,0,0,0,4,9,13,19.024999999999864,2026-05-03
AC,32,2,0,0,0,0,4,9,15,20,2026-05-10
AC,33,1,0,0,0,0,4,8,13,19,2026-05-17
AC,34,1,0,0,0,0,4,8,13,19,2026-05-24
AC,35,1,0,0,0,0,4,8,11,16,2026-05-31
AC,36,1,0,0,0,0,4,7,12,18,2026-06-07
AC,37,1,0,0,0,0,4,8,12,18,2026-06-14
AC,38,1,0,0,0,0,3,7,12,18,2026-06-21
AC,39,1,0,0,0,0,3,7,12,17,2026-06-28
AC,40,1,0,0,0,0,3,7,11,15,2026-07-05
AC,41,1,0,0,0,0,3,7,11,15,2026-07-12
AC,42,1,0,0,0,0,3,6.100000000000136,10,14,2026-07-19
AC,43,1,0,0,0,0,3,6,10,15,2026-07-26
AC,44,1,0,0,0,0,3,6,9.049999999999955,14,2026-08-02
AC,45,1,0,0,0,0,3,6,9,13,2026-08-09
AC,46,1,0,0,0,0,3,5,8,12,2026-08-16
AC,47,1,0,0,0,0,2,5,8,10,2026-08-23
AC,48,1,0,0,0,0,2,5,8,11,2026-08-30
AC,49,1,0,0,0,0,2,5,7,10,2026-09-06
AC,50,1,0,0,0,0,3,6,9,13,2026-09-13
AC,51,1,0,0,0,0,3,6,9,13,2026-09-20
AC,52,1,0,0,0,0,3,6,10,14,2026-09-27
AL,1,15,0,1,2,5,45,131.3000000000004,250.04999999999995,392.17499999999905,2025-10-05
AL,2,14,0,1,1,5,42,113.30000000000041,204.19999999999982,381.2749999999985,2025-10-12
AL,3,12,0,0,1,4,37,109,205.14999999999986,400.37499999999795,2025-10-19
AL,4,12,0,0,1,4,35.25,102,206.04999999999995,319,2025-10-26
AL,5,11,0,0,1,3,32,91,178.19999999999982,348.17499999999905,2025-11-02
AL,6,11,0,0,1,3,29,83.10000000000014,157.0999999999999,270.1499999999992,2025-11-09
AL,7,9,0,0,1,3,28,76.10000000000014,156.04999999999995,283.0499999999997,2025-11-16
AL,8,9,0,0,1,3,26.25,69,134,242.02499999999986,2025-11-23
AL,9,8,0,0,1,3,26,69,141,262.0749999999996,2025-11-30
AL,10,8,0,0,1,3,24,61,121,209.14999999999918,2025-12-07
AL,11,8,0,0,1,2,23,64.10000000000014,122,209.02499999999986,2025-12-14
AL,12,8,0,0,1,3,23,69,144.14999999999986,244.09999999999945,2025-12-21
AL,13,8,0,0,1,3,23,64,128.0999999999999,221,2025-12-28
AL,14,8,0,0,1,3,24,66,122,242.02499999999986,2026-01-04
AL,15,8,0,0,1,2,22,62,116,261.1249999999993,2026-01-11
AL,16,8,0,0,1,3,26,72,135.04999999999995,240.12499999999932,2026-01-18
AL,17,9,0,0,1,3,25,75.10000000000014,151.04999999999995,248.0749999999996,2026-01-25
AL,18,9,0,0,1,3,27,76.10000000000014,155.14999999999986,287.02499999999986,2026-02-01
AL,19,10,0,0,1,3,30,91,159.19999999999982,272.2749999999985,2026-02-08
AL,20,10,0,0,1,3,31,89.10000000000014,164.0999999999999,277.1499999999992,2026-02-15
AL,21,11,0,0,1,4,34,95,180,309.0499999999997,2026-02-22
AL,22,12,0,0,1,4,36,91.10000000000014,174.24999999999977,298.4749999999974,2026-03-01
AL,23,12,0,0,1,4,36,100.10000000000014,192,364.72499999999604,2026-03-08
AL,24,13,0,0.9500000000000028,1,4,38,107,196.0999999999999,343.02499999999986,2026-03-15
AL,25,13.5,0,1,1,4,45,118,235.14999999999986,423.1999999999989,2026-03-22
AL,26,15,0,0,2,4.75,44,130,238.24999999999977,446.24999999999864,2026-03-29
AL,27,17,0,1,2,6,51,128.10000000000014,244.14999999999986,517.0999999999995,2026-04-05
AL,28,18,0,1,2,6,53.25,145,285.3499999999997,518.2499999999986,2026-04-12
AL,29,20,0,1,2,7,56,161,312.14999999999986,548.0999999999995,2026-04-19
AL,30,21,0,1,3,7,67,184.10000000000014,347.04999999999995,538.0749999999996,2026-04-26
AL,31,23,0,1,3,8,66,203.20000000000027,371.04999999999995,618.4749999999974,2026-05-03
AL,32,26,0,1,3,9,74,215.10000000000014,423.2999999999997,796,2026-05-10
AL,33,27,1,2,3,9,82,235,418.0999999999999,671.3249999999982,2026-05-17
AL,34,28,1,1,3,10,81,238.10000000000014,457,890.1249999999993,2026-05-24
AL,35,30,1,2,4,10,85,264,542.2499999999998,817.374999999998,2026-05-31
AL,36,33,1,2,4,11,102.25,284.3000000000004,571.05,929.2999999999984,2026-06-07
AL,37,35,1,2,4,11,103.25,277.10000000000014,534.2999999999997,942.2749999999985,2026-06-14
AL,38,35,1,2,4,12,110,295,536.2499999999998,1026.84999999999,2026-06-21
AL,39,36,1,2,4,12,103,291.10000000000014,614.0999999999999,1088.0249999999999,2026-06-28
AL,40,36,1,2,4,11,110,301,529.1999999999998,913.6999999999962,2026-07-05
AL,41,35,1,2,5,12,105.25,309.10000000000014,604.5999999999995,959.6999999999962,2026-07-12
AL,42,34,1,2,4,12,102.25,304.6000000000008,611,1043.174999999999,2026-07-19
AL,43,34,1,2,4,12,104.25,291.10000000000014,544.0999999999999,1092.1999999999935,2026-07-26
AL,44,33,1,2,4,11,96.25,277.10000000000014,509.14999999999986,927.2999999999929,2026-08-02
AL,45,28.5,1,2,4,10,80.25,213.20000000000027,437.14999999999986,792.3249999999982,2026-08-09
AL,46,28,1,2,3,10,82,213,410.04999999999995,764.0999999999995,2026-08-16
AL,47,26,1,2,3,9,73,202.10000000000014,416.4499999999996,798.2999999999984,2026-08-23
AL,48,24,0.9750000000000014,1,3,8,69,194.10000000000014,369.0999999999999,614.6249999999966,2026-08-30
AL,49,22,0,1,3,8,65,174.40000000000055,297,536.3249999999982,2026-09-06
AL,50,20,0,1,2,7,56,152,285.1999999999998,492.02499999999986,2026-09-13
AL,51,19,0,1,2,6,55,148,301.04999999999995,579.0249999999999,2026-09-20
AL,52,17,0,1,2,5,52,151.10000000000014,274.0999999999999,518.1499999999992,2026-09-27
AM,1,2,0,0,0,1,4,7,10.049999999999955,14,2025-10-05
AM,2,2,0,0,0,0,3,6,10,14,2025-10-12
AM,3,1,0,0,0,0,3,6,9,13,2025-10-19
AM,4,2,0,0,0,0,3,6,10,13,2025-10-26
AM,5,2,0,0,0,0,3,7,10,14.024999999999864,2025-11-02
AM,6,2,0,0,0,0,4,7,10,14,2025-11-09
AM,7,2,0,0,0,0,3,7,10,14,2025-11-16
AM,8,2,0,0,0,1,4,7,11,15.024999999999864,2025-11-23
AM,9,2,0,0,0,1,4,7,11,16,2025-11-30
AM,10,2,0,0,0,1,4,8,12,18,2025-12-07
AM,11,2,0,0,0,1,4,8,12,17,2025-12-14
AM,12,2,0,0,0,1,5,9,13,18.024999999999864,2025-12-21
AM,13,2,0,0,0,1,5,9,14,20.024999999999864,2025-12-28
AM,14,2,0,0,0,1,5,9,14,19,2026-01-04
AM,15,3,0,0,0,1,5,10,15,22.024999999999864,2026-01-11
AM,16,3,0,0,0,1,6,11,16,24,2026-01-18
AM,17,3,0,0,0,1,6,11,17,23.024999999999864,2026-01-25
AM,18,3,0,0,0,1,7,12,18,28,2026-02-01
AM,19,3,0,0,0,1,7,13,19,28,2026-02-08
AM,20,4,0,0,0,1,7,14,20,32,2026-02-15
AM,21,4,0,0,1,2,8,14,20,30,2026-02-22
AM,22,4,0,0,0,2,8,15,23,36,2026-03-01
AM,23,4,0,0,1,2,8,16,22,35,2026-03-08
AM,24,4,0,0,0,2,8,15,22,32,2026-03-15
AM,25,4,0,0,1,2,8,16,25,39,2026-03-22
AM,26,4,0,0,1,2,8,16,24,35.024999999999864,2026-03-29
AM,27,4,0,0,1,2,9,15,24,38.024999999999864,2026-04-05
AM,28,4,0,0,1,2,8,16.100000000000136,25,38.024999999999864,2026-04-12
AM,29,4,0,0,0,2,8,16,23,33.024999999999864,2026-04-19
AM,30,4,0,0,1,2,8,15.100000000000136,25,38.04999999999973,2026-04-26
AM,31,4,0,0,1,2,8,15,23,38,2026-05-03
AM,32,4,0,0,1,2,8,14,23,33,2026-05-10
AM,33,4,0,0,0,1,8,15,22,35.024999999999864,2026-05-17
AM,34,4,0,0,0,1,7,15,22,32.024999999999864,2026-05-24
AM,35,3,0,0,0,1,7,13,19,28,2026-05-31
AM,36,3,0,0,0,1,7,12,20,28.024999999999864,2026-06-07
AM,37,3,0,0,0,1,6,12,18,28,2026-06-14
AM,38,3,0,0,0,1,6,12,19,27,2026-06-21
AM,39,3,0,0,0,1,6,12,18,28,2026-06-28
AM,40,3,0,0,0,1,6,11,17,25,2026-07-05
AM,41,3,0,0,0,1,6,11,18,26.024999999999864,2026-07-12
AM,42,3,0,0,0,1,5,11,16.049999999999955,24.024999999999864,2026-07-19
AM,43,2,0,0,0,1,5,10,16,25,2026-07-26
AM,44,2,0,0,0,1,5,10,16,25,2026-08-02
AM,45,2,0,0,0,1,5,10,14.049999999999955,22.024999999999864,2026-08-09
AM,46,2,0,0,0,1,5,9,14,20,2026-08-16
AM,47,2,0,0,0,1,4,9,13,17,2026-08-23
AM,48,2,0,0,0,1,4,8,12,17,2026-08-30
AM,49,2,0,0,0,1,4,8,12,16.024999999999864,2026-09-06
AM,50,2,0,0,0,1,4,8,12,16,2026-09-13
AM,51,2,0,0,0,1,4,7,11,16,2026-09-20
AM,52,2,0,0,0,1,4,7,10,13,2026-09-27
AP,1,1,0,0,0,0,3,7,10,15.024999999999864,2025-10-05
AP,2,1,0,0,0,0,2,6,10,15,2025-10-12
AP,3,1,0,0,0,0,2,6,8,12.024999999999864,2025-10-19
AP,4,1,0,0,0,0,2,5,9,14,2025-10-26
AP,5,1,0,0,0,0,2,5,8,12.024999999999864,2025-11-02
AP,6,1,0,0,0,0,2,4,7,11,2025-11-09
AP,7,1,0,0,0,0,2,5,7,11,2025-11-16
AP,8,1,0,0,0,0,2,4,7,11,2025-11-23
AP,9,0,0,0,0,0,2,4,6,11,2025-11-30
AP,10,1,0,0,0,0,2,4,7,11,2025-12-07
AP,11,1,0,0,0,0,2,5,8,12,2025-12-14
AP,12,1,0,0,0,0,2,5,8,13,2025-12-21
AP,13,1,0,0,0,0,2,5,8.049999999999955,12,2025-12-28
AP,14,1,0,0,0,0,3,5,10,17,2026-01-04
AP,15,1,0,0,0,0,3,7,11,18,2026-01-11
AP,16,1,0,0,0,0,3,8,14,24,2026-01-18
AP,17,1,0,0,0,0,4,9,15.049999999999955,28.024999999999864,2026-01-25
AP,18,2,0,0,0,0,5,10,17,27,2026-02-01
AP,19,2,0,0,0,0,5,11,19,29,2026-02-08
AP,20,2,0,0,0,0,6,13,23,37,2026-02-15
AP,21,2,0,0,0,1,6,14,23,35,2026-02-22
AP,22,2,0,0,0,1,6,14.100000000000136,22,34.024999999999864,2026-03-01
AP,23,2,0,0,0,1,6,14,23,41,2026-03-08
AP,24,2,0,0,0,1,6,13,21,33,2026-03-15
AP,25,2,0,0,0,1,6,13,22,34,2026-03-22
AP,26,2,0,0,0,0,6,13,23,38.024999999999864,2026-03-29
AP,27,2,0,0,0,1,6,13,21,32.024999999999864,2026-04-05
AP,28,2,0,0,0,0,5,13,20,34,2026-04-12
AP,29,2,0,0,0,0,5,12.100000000000136,21,33.024999999999864,2026-04-19
AP,30,2,0,0,0,0,5,12,19,31,2026-04-26
AP,31,2,0,0,0,0,5,11,17,28.024999999999864,2026-05-03
AP,32,2,0,0,0,0,5,10,16,28.024999999999864,2026-05-10
AP,33,2,0,0,0,0,5,10,18,26.049999999999727,2026-05-17
AP,34,1,0,0,0,0,4,9,15,26,2026-05-24
AP,35,1,0,0,0,0,4,9,14,22,2026-05-31
AP,36,1,0,0,0,0,4,8,14,23,2026-06-07
AP,37,1,0,0,0,0,4,8,13,23,2026-06-14
AP,38,1,0,0,0,0,4,8,13,19.024999999999864,2026-06-21
AP,39,1,0,0,0,0,4,9,14,24,2026-06-28
AP,40,1,0,0,0,0,4,8,13,20,2026-07-05
AP,41,1,0,0,0,0,4,9,15.049999999999955,27,2026-07-12
AP,42,1.5,0,0,0,0,4,10,17,23,2026-07-19
AP,43,2,0,0,0,0,4,9.100000000000136,16,27,2026-07-26
AP,44,2,0,0,0,0,4,10,17,26.024999999999864,2026-08-02
AP,45,2,0,0,0,0,4,10,16,24,2026-08-09
AP,46,2,0,0,0,0,4,9,16,28.024999999999864,2026-08-16
AP,47,1,0,0,0,0,4,8,14,23,2026-08-23
AP,48,1,0,0,0,0,3,7,12,19.024999999999864,2026-08-30
AP,49,1,0,0,0,0,3,7,12,19,2026-09-06
AP,50,1,0,0,0,0,3,7,11,19,2026-09-13
AP,51,1,0,0,0,0,3,6,10,15,2026-09-20
AP,52,1,0,0,0,0,3,6.100000000000136,11,19,2026-09-27
BA,1,109,23,29,40,66,204,412.10000000000014,684.0999999999999,1105,2025-10-05
BA,2,113,21,30,39,64,207.25,395.6000000000008,649,1054.174999999999,2025-10-12
BA,3,116.5,24,31,41,67.75,218.25,431,748.3999999999996,1092.349999999998,2025-10-19
BA,4,122,24,32,42,69,227.25,446.2000000000003,706.1499999999999,1187.349999999998,2025-10-26
BA,5,119,24,33,44,71,221,428.10000000000014,747.1499999999999,1168.3249999999982,2025-11-02
BA,6,121,25,33,45,72,224.25,434.10000000000014,734.1499999999999,1116.4499999999975,2025-11-09
BA,7,118,25,33.95,45,69,218,442,733.05,1168.0499999999997,2025-11-16
BA,8,125,26,34,45,71,218,437.3000000000004,658.1999999999998,1162.174999999999,2025-11-23
BA,9,124,25,32,44,73,225.25,414.3000000000004,709.2499999999998,1140.0999999999995,2025-11-30
BA,10,125,25,34,43,72,233,471.2000000000003,740.2999999999997,1114.1499999999992,2025-12-07
BA,11,125,28.975,34,45,72,236.25,455,694.2499999999998,1106.6749999999963,2025-12-14
BA,12,141,30,38,51,82,264.25,514.2000000000003,812.05,1357.4749999999974,2025-12-21
BA,13,140,29.975,38.95,50.900000000000006,81,262.25,510.10000000000014,890,1489.5749999999969,2025-12-28
BA,14,153,33,41,54,87,292,542.1000000000001,881.5499999999995,1461.0999999999995,2026-01-04
BA,15,183,37,51,67.9,104,334,681.4000000000005,1123.3499999999997,1788.6999999999907,2026-01-11
BA,16,208.5,48,60,79.9,123,390,749.3000000000004,1232.1,1972.4999999999973,2026-01-18
BA,17,245.5,51,68,88,141,474.5,890.2000000000003,1430.1499999999999,2280.099999999994,2026-01-25
BA,18,274.5,62.975,81,104,165,510,966.3000000000004,1575.2999999999997,2820.1249999999936,2026-02-01
BA,19,320,67,86.95,116,188,603.5,1176.5000000000007,1950.2499999999998,2947.0999999999995,2026-02-08
BA,20,348,81,101,134,211,687,1357.700000000001,2351.35,3789.1749999999993,2026-02-15
BA,21,411,88,112,147.9,232,720.25,1409,2553.0499999999997,3621.899999999984,2026-02-22
BA,22,440,99.975,129.95,172.9,262,810,1641.4000000000005,2555.8999999999996,3995.449999999987,2026-03-01
BA,23,473.5,106,132,172.9,279.75,894.75,1693.2000000000003,2707.5,4587.0999999999995,2026-03-08
BA,24,494,102,132.95,186.9,286,899.25,1813.5000000000007,2978.6499999999996,4848.599999999997,2026-03-15
BA,25,491,107,137.95,192,291,926,1803.2000000000003,2891.5,4584.024999999994,2026-03-22
BA,26,526.5,107.95,148,184,287,966.25,1831.0000000000027,2897.2499999999995,4175.8749999999945,2026-03-29
BA,27,499.5,114.97500000000001,140,189,295,913,1732.5000000000007,2888.549999999999,4390.549999999992,2026-04-05
BA,28,493.5,109,141,180.9,282,895.25,1701.1000000000015,2790.999999999999,4266.574999999997,2026-04-12
BA,29,480,115.975,140,182,282,863.5,1691.1000000000015,2622.1499999999996,4376.649999999985,2026-04-19
BA,30,474.5,99.92500000000001,131,174,275,864.75,1688.400000000002,2818.499999999998,4169.499999999992,2026-04-26
BA,31,458.5,106,131.95,175,274.75,862.5,1616.2000000000003,2460.999999999999,3699.224999999982,2026-05-03
BA,32,486,105.975,134.95000000000002,175.9,282,866,1580.2000000000003,2808.05,4194.174999999999,2026-05-10
BA,33,454,103.975,133.95,175.9,270,840.25,1623.3000000000004,2735.45,4179.849999999968,2026-05-17
BA,34,430,97.975,124,163.9,261.75,809.25,1518.5000000000007,2571.15,4201.574999999992,2026-05-24
BA,35,408.5,92.975,115,150,234,734.25,1356,2059.399999999997,3499.5999999999804,2026-05-31
BA,36,380.5,86,112,147.9,228,691.25,1241.5000000000007,2076.25,3695.299999999993,2026-06-07
BA,37,343.5,81.95,98,128.9,206,623,1209.2000000000003,1906.4499999999996,2837.3249999999985,2026-06-14
BA,38,321,74.95000000000002,94.95,122,186,589.5,1108.700000000001,1842.2999999999997,2810.124999999999,2026-06-21
BA,39,293.5,57.975,79,110,174,529.25,1014.2000000000003,1567.2499999999998,2400.1749999999993,2026-06-28
BA,40,278.5,64.975,77,102,161.75,495,964.3000000000004,1720.1499999999999,2818.374999999998,2026-07-05
BA,41,253.5,55.975,74,95,148,474,875.1000000000001,1281.5499999999986,2403.9249999999893,2026-07-12
BA,42,226.5,46,59.95,82,131,405,794.2000000000003,1306.05,2131.7999999999956,2026-07-19
BA,43,205,46,56.95,76.9,120,381.25,753.1000000000001,1169,1826.174999999999,2026-07-26
BA,44,189,41,52.95,68.9,113,349.25,672.1000000000001,1088.2999999999997,1606.2249999999988,2026-08-02
BA,45,177.5,37,48,63,103.75,327,648.2000000000003,1027.1499999999999,1686.1249999999993,2026-08-09
BA,46,157,34,43,56.900000000000006,91,294.75,564.2000000000003,993.2999999999997,1528.2249999999988,2026-08-16
BA,47,147,30,41,53,83,275,533.1000000000001,859.0999999999999,1265.0749999999941,2026-08-23
BA,48,135,29,36,48,78,240,474.10000000000014,778.1999999999998,1196.349999999998,2026-08-30
BA,49,124,24,31,45,71,233,458.3000000000004,749.149999999999,1241.724999999996,2026-09-06
BA,50,119,24,32,43,71,225,417.2000000000003,615.0999999999999,951.8249999999955,2026-09-13
BA,51,114,24,30,41,66,213,404,616.0999999999999,1126.2499999999986,2026-09-20
BA,52,111,23,30,41,65,206,409,604.3499999999997,951.2749999999985,2026-09-27
CE,1,42,4,6.950000000000003,10,20,95,241,465.39999999999964,900.1999999999989,2025-10-05
CE,2,41,4,7,10,19,100,238.10000000000014,428.4499999999987,884.0499999999888,2025-10-12
CE,3,40,4,6,9,19,96,260.10000000000014,474.14999999999986,949.1999999999989,2025-10-19
CE,4,40,3.9750000000000014,5,8.900000000000006,18,93,219,440.39999999999964,1001.1499999999992,2025-10-26
CE,5,39,4,6,9,18,100,222.10000000000014,430.14999999999986,883.6999999999962,2025-11-02
CE,6,38,4,6,9,17,94.25,253,467.1999999999998,882.0499999999997,2025-11-09
CE,7,33,3,5,8,16,88.25,218.20000000000027,401.2499999999998,811.1999999999989,2025-11-16
CE,8,33,3,4,7,15,83.25,215.10000000000014,419.1999999999998,885,2025-11-23
CE,9,30,3,5,7,14,73,190,382.0999999999999,796.174999999999,2025-11-30
CE,10,31,2.9750000000000014,4,6,13,72,199.10000000000014,402.0999999999999,799,2025-12-07
CE,11,29,3,4,7,14,70,186,338.59999999999945,657.8749999999952,2025-12-14
CE,12,31,3,4,7,14,76.25,185,339.0999999999999,623.5249999999971,2025-12-21
CE,13,31,3,4.950000000000003,7,14,76,187,375,753.3999999999978,2025-12-28
CE,14,35,3,5,8,15,82.25,197.10000000000014,341,656.2999999999929,2026-01-04
CE,15,38,4,6,9,17,96.25,237,423.2999999999997,892.0999999999995,2026-01-11
CE,16,45,5,7,11,22,107.25,260,478.6499999999994,982.6499999999965,2026-01-18
CE,17,53,5.975000000000001,9,13,26,129,313.2000000000003,630,1483.0249999999999,2026-01-25
CE,18,62,7,10,16,30,146,376.10000000000014,678.7999999999993,1414.4249999999977,2026-02-01
CE,19,80,9,12,19,38,188,414.10000000000014,746.3499999999997,1273.8749999999952,2026-02-08
CE,20,94,10,15,22,45,215,515.2000000000003,1015.8999999999992,1605.8499999999844,2026-02-15
CE,21,108,14,20,28,51,253,628.5000000000007,1205.2499999999998,2087.4749999999867,2026-02-22
CE,22,133,16,21,33.900000000000006,65,301.25,782.4000000000005,1412.9499999999991,2538.6249999999964,2026-03-01
CE,23,156,18,26,37,73,352.5,852.4000000000005,1653.6999999999994,2980.224999999993,2026-03-08
CE,24,180,21.975,29,43,83.75,406.75,973.5000000000007,1972.4499999999996,3927.249999999993,2026-03-15
CE,25,200,26,35,51,96,446.25,1065.3000000000004,1986.5999999999995,3427.2999999999984,2026-03-22
CE,26,223,31,42,58,106,538.25,1322.1000000000001,2421.0499999999997,4490.524999999998,2026-03-29
CE,27,261.5,31,45,66,125,568.25,1354.1000000000001,2662.2,5194.649999999985,2026-04-05
CE,28,283,36,51,71.9,135,627,1456.500000000002,2832.7999999999984,6336.099999999968,2026-04-12
CE,29,297.5,38,52,75,139.75,678.25,1611.800000000001,3017.849999999999,5896.899999999983,2026-04-19
CE,30,312,42.975,54,85,154,730.5,1749.2000000000003,3465.3999999999996,6905.57499999998,2026-04-26
CE,31,337,40,59,88.9,166.75,728,1745,3530.049999999999,6354.624999999991,2026-05-03
CE,32,322.5,46.975,63,91,167,719,1736.1000000000015,3640.05,6810.749999999991,2026-05-10
CE,33,323,44,57.95,84,157,731.25,1842.5000000000007,4081.5499999999984,6822.89999999999,2026-05-17
CE,34,307.5,39,57,82,152.75,655.75,1657.1000000000001,3308.7499999999986,6421.899999999984,2026-05-24
CE,35,296,33.975,55,76,144,674.75,1561.1000000000001,3155.05,7099.324999999971,2026-05-31
CE,36,266.5,36,50,71,128,613.25,1470.6000000000022,2870.5999999999985,5006,2026-06-07
CE,37,251.5,32,44,67,122,577,1436.3000000000004,2576.1499999999996,4890.599999999997,2026-06-14
CE,38,220,28,39,58,107.75,512,1223.700000000001,2582.049999999999,4330.299999999993,2026-06-21
CE,39,201,25,35,52,96,452,1100.700000000001,2133.05,3771.1499999999937,2026-06-28
CE,40,175,19.975,30,42,83,394,918.3000000000004,1584.3499999999988,3443.4999999999973,2026-07-05
CE,41,158.5,21,29,43,79,373,887.2000000000003,1577.149999999999,3691.424999999992,2026-07-12
CE,42,139,18,25,38,66,312,694.6000000000008,1378.4999999999986,2780.3249999999925,2026-07-19
CE,43,130,14,22,32.900000000000006,61.75,283.25,700.2000000000003,1310.2999999999997,2505.7499999999845,2026-07-26
CE,44,109,12,19,28,54,242,592,1154.6999999999994,2092.4499999999975,2026-08-02
CE,45,96,12,17,24,45,232.25,503.3000000000004,886.1499999999999,1756.4999999999973,2026-08-09
CE,46,82,10,15,21,41,187,460.5000000000007,893.3499999999997,1652.6749999999909,2026-08-16
CE,47,72,8,11,17,35,168.25,373.10000000000014,697.2999999999997,1434.8499999999954,2026-08-23
CE,48,62,7,10,15,30,140.25,355,637.4499999999996,1157.174999999999,2026-08-30
CE,49,55,6,10,14,26,125,286.10000000000014,528.1499999999999,1002.1499999999992,2026-09-06
CE,50,48,5.975000000000001,8,12,24,112,262.10000000000014,561.0999999999999,1115.4249999999922,2026-09-13
CE,51,44,5,8,11,22,105,244.20000000000027,476.39999999999964,971.0499999999997,2026-09-20
CE,52,43,5,7,10,20,100,248,488.14999999999986,901.3499999999981,2026-09-27
DF,1,2,0,0,0,1,4,8,11,14.024999999999864,2025-10-05
DF,2,2,0,0,0,1,4,8,11.049999999999955,14.024999999999864,2025-10-12
DF,3,2,0,0,0,1,4,7,11,16,2025-10-19
DF,4,2,0,0,0,1,4,8,11,17,2025-10-26
DF,5,2,0,0,0,1,4.25,8,12,16.024999999999864,2025-11-02
DF,6,2,0,0,0,1,5,9,12,17,2025-11-09
DF,7,2,0,0,0,1,5,10,13,18,2025-11-16
DF,8,2,0,0,0,1,5,10,15,20,2025-11-23
DF,9,3,0,0,0,1,6,10,15,20,2025-11-30
DF,10,3,0,0,0,1,6,11,18,24,2025-12-07
DF,11,3,0,0,0,1,7,12,17.049999999999955,24.024999999999864,2025-12-14
DF,12,3,0,0,0,1,8,13,19,31,2025-12-21
DF,13,3,0,0,0,1,7,14,20,28.024999999999864,2025-12-28
DF,14,4,0,0,0,2,8,14,20.049999999999955,28,2026-01-04
DF,15,4,0,0,0,2,9,16,25.049999999999955,35.024999999999864,2026-01-11
DF,16,5,0,0,1,2,10,18,28,38.024999999999864,2026-01-18
DF,17,6,0,0,1,3,11,21,31,43,2026-01-25
DF,18,6,0,0,1,3,13,24,36,48.024999999999864,2026-02-01
DF,19,7,0,0,1,3,15,26,39,55,2026-02-08
DF,20,7,0,1,1,3,15,28,39.049999999999955,56.024999999999864,2026-02-15
DF,21,8,0,1,1,4,16,28,40,57,2026-02-22
DF,22,8,0,1,2,4,16,31,43,65,2026-03-01
DF,23,9,0,1,2,4,17,31,47,72.02499999999986,2026-03-08
DF,24,9,0,1,2,4,18,32,47.049999999999955,72,2026-03-15
DF,25,9,0,1,2,4,18,32,43.049999999999955,68,2026-03-22
DF,26,9,0,1,2,4,19,34,51,70.02499999999986,2026-03-29
DF,27,9,0,1,2,4,18,33,48,64.02499999999986,2026-04-05
DF,28,9,0,1,1,4,18,33,45,66,2026-04-12
DF,29,9,0,1,2,4,19,33,47,66.02499999999986,2026-04-19
DF,30,9,0,1,2,4,18,31,45,62,2026-04-26
DF,31,9,0,1,2,4,17.25,32,46,62.04999999999973,2026-05-03
DF,32,8,0,1,1,4,16,30,43,64,2026-05-10
DF,33,8,0,1,1,4,16,30,41,58,2026-05-17
DF,34,7,0,0,1,3,14,25,38,59,2026-05-24
DF,35,7,0,0,1,3,13,25,37,56,2026-05-31
DF,36,6,0,0,1,3,12,23,31,43,2026-06-07
DF,37,5,0,0,1,2,11,21,31,42,2026-06-14
DF,38,5,0,0,1,2,10,18,29,40.024999999999864,2026-06-21
