uf,week,pred,lower_95,lower_90,lower_80,lower_50,upper_50,upper_80,upper_90,upper_95,date
AL,22,14,0,0,1,4,39,116,229.04999999999995,396.2249999999988,2025-03-02
AL,23,13,0,0,1,4,40,132,249.14999999999986,498.37499999999795,2025-03-09
AL,24,14,0,0,1,4,39,127.10000000000014,246.19999999999982,477.4749999999974,2025-03-16
AL,25,15,0,0,1,5,48,142,324.0999999999999,512.1499999999992,2025-03-23
AL,26,16,0,1,2,6,51,149.10000000000014,293.14999999999986,590.8999999999951,2025-03-30
AL,27,19,0,1,2,6,52.25,161,293.0999999999999,514.1249999999993,2025-04-06
AL,28,20,0,1,2,7,62,175.10000000000014,374.04999999999995,821.0999999999995,2025-04-13
AL,29,20,0,1,2,7,60,191,350.1999999999998,607,2025-04-20
AL,30,25,0,1,3,8,68,187,403.04999999999995,812.0499999999997,2025-04-27
AL,31,25,0,1,3,8,77,224.3000000000004,420.14999999999986,705.8749999999952,2025-05-04
AL,32,29,1,1,3,10,85,251,452.04999999999995,774.374999999998,2025-05-11
AL,33,29,1,1,3,10,86.25,261.10000000000014,525.4999999999995,1144.0499999999997,2025-05-18
AL,34,33,1,1,3,11,94.25,280.3000000000004,582.0999999999999,1071.3249999999982,2025-05-25
AL,35,35,1,2,4,12,105,318,574.05,1043.0999999999995,2025-06-01
AL,36,37,1,2,4,12,107.25,325,610.4499999999996,1116.0249999999999,2025-06-08
AL,37,40,1,2,4,13,115,321,628.8499999999992,1258.2999999999984,2025-06-15
AL,38,40,1,2,5,13,117,325.2000000000003,747.3499999999997,1339.399999999987,2025-06-22
AL,39,40,1,2,5,13.75,122.25,361,665.1999999999998,1239.0499999999997,2025-06-29
AL,40,39,1,2,5,14,119,331.6000000000008,667,1249.2749999999985,2025-07-06
AL,41,42,1,2,5,14,116,336.2000000000003,647.2499999999998,1345.349999999998,2025-07-13
AL,42,39.5,1,2,5,14,123,323.2000000000003,751.1999999999998,1414.8499999999954,2025-07-20
AL,43,36,1,2,4,13,107.25,323.10000000000014,637.1499999999999,1321.0249999999999,2025-07-27
AL,44,35,1,2,4,12,100,292,568.0999999999999,948.0999999999995,2025-08-03
AL,45,34,1,1,3,10.75,101,282.10000000000014,563.1499999999999,1011.0499999999997,2025-08-10
AL,46,30,1,2,3,10,90,271.10000000000014,553.05,1115.199999999999,2025-08-17
AL,47,28,0,1,3,9,79,245.50000000000068,449,914.0999999999995,2025-08-24
AL,48,25,0,1,3,8,73,212.10000000000014,412.14999999999986,844.7999999999956,2025-08-31
AL,49,22,0,1,3,7,71,199,367.04999999999995,666.174999999999,2025-09-07
AL,50,21,0,1,2,7,62,185.3000000000004,357,726.3249999999982,2025-09-14
AL,51,20,0,1,2,7,58,158.20000000000027,331.04999999999995,586.6749999999963,2025-09-21
AL,52,18,0,1,2,6,58,173.10000000000014,367.0999999999999,637.2749999999985,2025-09-28
AM,1,2,0,0,0,0,4,7,11,17.024999999999864,2024-10-06
AM,2,1,0,0,0,0,3,7,10,16,2024-10-13
AM,3,2,0,0,0,0,3,7,10,17,2024-10-20
AM,4,2,0,0,0,0,4,7,11,17,2024-10-27
AM,5,2,0,0,0,0,4,7,11,16,2024-11-03
AM,6,2,0,0,0,0,3,7,11,16.024999999999864,2024-11-10
AM,7,2,0,0,0,0,4,7,11,16,2024-11-17
AM,8,2,0,0,0,1,4,8,13,19,2024-11-24
AM,9,2,0,0,0,1,4,8,12,17.024999999999864,2024-12-01
AM,10,2,0,0,0,1,4,9,13,18,2024-12-08
AM,11,2,0,0,0,1,5,9,14,19.024999999999864,2024-12-15
AM,12,2,0,0,0,1,5,9,14,20.024999999999864,2024-12-22
AM,13,2,0,0,0,1,5,10,16,23.024999999999864,2024-12-29
AM,14,2,0,0,0,1,6,11,15,21.024999999999864,2025-01-05
AM,15,3,0,0,0,1,6,11,17,25,2025-01-12
AM,16,3,0,0,0,1,6,13,19,29,2025-01-19
AM,17,3,0,0,0,1,7,13,19,29,2025-01-26
AM,18,3,0,0,0,1,7,13,21,30,2025-02-02
AM,19,3,0,0,0,1,7,15,23,34.024999999999864,2025-02-09
AM,20,4,0,0,0,1,7,14,23,34.024999999999864,2025-02-16
AM,21,4,0,0,1,2,8,15,23.049999999999955,37,2025-02-23
AM,22,4,0,0,0,2,8,15,23,35.024999999999864,2025-03-02
AM,23,4,0,0,0,2,8,17,25,36.04999999999973,2025-03-09
AM,24,4,0,0,1,2,9,17,28,44,2025-03-16
AM,25,4,0,0,1,2,9,18,31,49,2025-03-23
AM,26,4,0,0,1,2,10,18,28.049999999999955,42,2025-03-30
AM,27,4,0,0,1,2,9,18,26,40,2025-04-06
AM,28,4,0,0,1,2,9,17,25,38,2025-04-13
AM,29,4,0,0,0,2,9,18,28,43,2025-04-20
AM,30,4,0,0,0,2,9,16,29,51.024999999999864,2025-04-27
AM,31,4,0,0,0,2,8,16,26,36.024999999999864,2025-05-04
AM,32,4,0,0,0,2,8,16,26,42,2025-05-11
AM,33,4,0,0,0,1,8,17,27,42.024999999999864,2025-05-18
AM,34,3,0,0,0,1,8,17,23,37.024999999999864,2025-05-25
AM,35,3,0,0,0,1,7.25,14,24,37.024999999999864,2025-06-01
AM,36,3,0,0,0,1,7,14,22,31,2025-06-08
AM,37,3,0,0,0,1,7,14,22,35,2025-06-15
AM,38,3,0,0,0,1,6,12,21,31,2025-06-22
AM,39,3,0,0,0,1,6,13,20,34.024999999999864,2025-06-29
AM,40,3,0,0,0,1,6,12,19,31,2025-07-06
AM,41,3,0,0,0,1,6,12,17.049999999999955,27.024999999999864,2025-07-13
AM,42,3,0,0,0,1,6,12,18,27,2025-07-20
AM,43,3,0,0,0,1,6,11,17,28,2025-07-27
AM,44,2,0,0,0,1,5,10.100000000000136,15,25.024999999999864,2025-08-03
AM,45,2,0,0,0,1,5,9,16,23,2025-08-10
AM,46,2,0,0,0,1,5,9,15,20,2025-08-17
AM,47,2,0,0,0,1,4,9,14,21.024999999999864,2025-08-24
AM,48,2,0,0,0,1,4,8,12,18,2025-08-31
AM,49,2,0,0,0,1,4,8,13,19,2025-09-07
AM,50,2,0,0,0,1,4,8,12,19,2025-09-14
AM,51,2,0,0,0,0,4,7,11,17,2025-09-21
AM,52,1,0,0,0,0,4,8,12,17,2025-09-28
AP,1,1,0,0,0,0,3,6,10,19,2024-10-06
AP,2,1,0,0,0,0,2,6,9,18,2024-10-13
AP,3,1,0,0,0,0,2,5,10,15,2024-10-20
AP,4,1,0,0,0,0,2,5,10,16,2024-10-27
AP,5,1,0,0,0,0,2,5,8,15,2024-11-03
AP,6,1,0,0,0,0,2,4,9,14,2024-11-10
AP,7,0,0,0,0,0,2,4,7,12.024999999999864,2024-11-17
AP,8,1,0,0,0,0,2,4,8,12.024999999999864,2024-11-24
AP,9,0,0,0,0,0,2,4,7,11,2024-12-01
AP,10,0,0,0,0,0,2,4,7,14,2024-12-08
AP,11,1,0,0,0,0,2,4,7,14,2024-12-15
AP,12,1,0,0,0,0,2,5,8,13.024999999999864,2024-12-22
AP,13,1,0,0,0,0,2,6,10,19,2024-12-29
AP,14,1,0,0,0,0,3,6,12,19,2025-01-05
AP,15,1,0,0,0,0,3,8,13.049999999999955,24.024999999999864,2025-01-12
AP,16,1,0,0,0,0,4,9,14,26,2025-01-19
AP,17,1,0,0,0,0,4,10,18,27,2025-01-26
AP,18,2,0,0,0,0,4,10,19,41.024999999999864,2025-02-02
AP,19,2,0,0,0,0,5,12,21,41,2025-02-09
AP,20,2,0,0,0,1,5,13.100000000000136,25,38.024999999999864,2025-02-16
AP,21,2,0,0,0,0,6,15,25.049999999999955,41,2025-02-23
AP,22,2,0,0,0,1,6,14,25,43,2025-03-02
AP,23,2,0,0,0,1,6,14,27.049999999999955,49,2025-03-09
AP,24,2,0,0,0,1,6,15,25,40,2025-03-16
AP,25,2,0,0,0,1,5,14,25.049999999999955,43.024999999999864,2025-03-23
AP,26,2,0,0,0,0,5,14,25,38,2025-03-30
AP,27,2,0,0,0,1,6,14,26,41.024999999999864,2025-04-06
AP,28,2,0,0,0,0,6,14,24,44.024999999999864,2025-04-13
AP,29,2,0,0,0,0,5,12,23,41.04999999999973,2025-04-20
AP,30,2,0,0,0,0,5,12,23,37.04999999999973,2025-04-27
AP,31,2,0,0,0,0,5,11,22,33.024999999999864,2025-05-04
AP,32,2,0,0,0,0,5,11,20.049999999999955,36,2025-05-11
AP,33,1,0,0,0,0,4,10,18,32.024999999999864,2025-05-18
AP,34,1,0,0,0,0,4,10,17,30,2025-05-25
AP,35,1,0,0,0,0,4,10,17,28.024999999999864,2025-06-01
AP,36,1,0,0,0,0,4,9,16,28,2025-06-08
AP,37,1,0,0,0,0,4,9,15,27,2025-06-15
AP,38,1,0,0,0,0,4,9,15,24.024999999999864,2025-06-22
AP,39,1,0,0,0,0,4,9,15,25,2025-06-29
AP,40,1,0,0,0,0,4,9,17,30,2025-07-06
AP,41,1,0,0,0,0,4,10,18,29,2025-07-13
AP,42,2,0,0,0,0,4,10,18,30,2025-07-20
AP,43,1,0,0,0,0,4,10,18,28,2025-07-27
AP,44,1,0,0,0,0,4,10,17,26.024999999999864,2025-08-03
AP,45,1,0,0,0,0,4,10,16,28.024999999999864,2025-08-10
AP,46,1,0,0,0,0,4,9,17,27,2025-08-17
AP,47,1,0,0,0,0,3,8,13,23,2025-08-24
AP,48,1,0,0,0,0,4,8,14,25.024999999999864,2025-08-31
AP,49,1,0,0,0,0,3,7,13,25,2025-09-07
AP,50,1,0,0,0,0,3,7,12,21,2025-09-14
AP,51,1,0,0,0,0,3,7,12,20.024999999999864,2025-09-21
AP,52,1,0,0,0,0,3,6,12,20.024999999999864,2025-09-28
BA,1,127,27,34.95,45,73,227,453.10000000000014,776.1499999999999,1265.5249999999971,2024-10-06
BA,2,128,26,34,45,74,235,466.10000000000014,753,1144.0499999999997,2024-10-13
BA,3,128,26,34,46.900000000000006,74,231,447.10000000000014,765.5499999999995,1298.4999999999918,2024-10-20
BA,4,127,27.975,36,47,76,242,481.2000000000003,771.2499999999998,1227.4499999999975,2024-10-27
BA,5,132,28,35,46,74,232,473.2000000000003,741,1279,2024-11-03
BA,6,127,28.975,35,46,74,243,450,722,1220.3999999999978,2024-11-10
BA,7,129,28,36.95,46,73,244,484.3000000000004,767.1499999999999,1262.0749999999996,2024-11-17
BA,8,127,28.975,36,48,76,241.25,469,724.05,1184.924999999995,2024-11-24
BA,9,127,28,36,48,74,241,466,764.0999999999999,1310.1499999999992,2024-12-01
BA,10,129,28,35,49,78,241,450,745.4499999999996,1157.0499999999997,2024-12-08
BA,11,137.5,28,36,51,81,256,468.2000000000003,706.3499999999997,1254.349999999998,2024-12-15
BA,12,153,32.975,41,54,87,278,562.2000000000003,972.05,1474.0749999999996,2024-12-22
BA,13,173,36,46,62,98,311,619.2000000000003,1009.0999999999999,1487.1499999999992,2024-12-29
BA,14,200,43,55,71,114,367,706.5000000000007,1184.1499999999999,2056.2749999999987,2025-01-05
BA,15,243,51,68,86,139.75,440.25,856,1489.7499999999993,2278.4999999999973,2025-01-12
BA,16,265.5,57.975,75,100,156.75,490,946.4000000000005,1613,2684.949999999989,2025-01-19
BA,17,311.5,63.975,83.95,112,175.75,569,1104.800000000001,1856.6999999999985,2929.075,2025-01-26
BA,18,360,82.97500000000001,102.95,131,206.75,664.5,1259.700000000001,2296.7499999999986,3843.174999999999,2025-02-02
BA,19,400,93,114.95,148.9,235,721,1459.5000000000007,2437.0499999999993,4096.124999999994,2025-02-09
BA,20,454.5,102.97500000000001,125,167,270,859.25,1612.1000000000001,2663.3999999999987,4351.999999999989,2025-02-16
BA,21,493,121,146,191,296.5,912.75,1830.3000000000018,2949.2,4945.199999999999,2025-02-23
BA,22,542.5,129,158,204,319,994.75,2010.500000000002,3323.35,5113.449999999998,2025-03-02
BA,23,572,135,166,214,327,1028.5,2055.6000000000035,3548.8499999999995,5761.324999999999,2025-03-09
BA,24,557,138,170,213,336,987.25,2071.600000000005,3474.949999999997,6896.324999999998,2025-03-16
BA,25,554.5,138.925,170.95000000000002,217,338.75,1041,2027.4000000000005,3161.0499999999997,4786.399999999992,2025-03-23
BA,26,577,134,161,211,335,1013,2006.4000000000005,3282,5283.574999999986,2025-03-30
BA,27,554.5,140,173.95,214.9,328,981,2083.3,3434.1499999999996,4963.274999999982,2025-04-06
BA,28,537,133.925,156,204.9,313.75,970,1907.4000000000005,3298.5999999999995,6017.949999999995,2025-04-13
BA,29,563.5,134.97500000000002,169,217,328.75,981,1875.2000000000044,3106.4999999999995,5060.749999999996,2025-04-20
BA,30,554,137.975,160,209.9,333,986.5,1921.700000000001,2938.7999999999984,4879.274999999992,2025-04-27
BA,31,544,130.97500000000002,165.95,212,332,988,1848.1000000000015,3111.6499999999996,4583.699999999996,2025-05-04
BA,32,536,126,150.95000000000002,202.9,318,957.5,1890.4000000000005,3153.3499999999995,5559.124999999999,2025-05-11
BA,33,517,118,151,195,311,912.5,1849.1000000000001,3011.099999999997,4935.399999999998,2025-05-18
BA,34,492,120,138.95000000000002,185,288,873.25,1655.4000000000005,2856.6499999999987,4686.199999999999,2025-05-25
BA,35,453.5,106.95000000000002,133,168,270,813.25,1465.6000000000022,2471.2499999999977,4164.449999999997,2025-06-01
BA,36,407.5,98.97500000000001,121,159,245,751,1535.800000000001,2331.35,3377.87499999999,2025-06-08
BA,37,389.5,94.95000000000002,117,152,237,694,1363.1000000000001,2238.2999999999984,3615.399999999998,2025-06-15
BA,38,348,80.975,101.95,136,208,656.25,1201.1000000000001,1852.6499999999994,3244.6749999999965,2025-06-22
BA,39,337,75,96,129.9,196,606,1167.700000000001,1868.1,3166.2749999999987,2025-06-29
BA,40,309,67.975,91.95,118,180,566.25,1097,1821.4499999999996,2803.724999999996,2025-07-06
BA,41,289,63,78,101,168.75,538.25,1022.9000000000012,1528.1,2396.79999999999,2025-07-13
BA,42,256,56,72,95,149,477.5,910.4000000000005,1579.1999999999998,2566.6249999999964,2025-07-20
BA,43,233,52,66,88,138,434.25,851.3000000000004,1332.8499999999992,2247.5499999999965,2025-07-27
BA,44,223,47,59,76,125.75,416,817.8000000000011,1243.3499999999997,1979.7249999999851,2025-08-03
BA,45,197,39,52,69,112,362,723.5000000000007,1163.4999999999995,1761.6499999999965,2025-08-10
BA,46,181,37,49.95,67,103.75,342,663.1000000000001,1049.1,1618.5999999999967,2025-08-17
BA,47,167,34,43.95,61,94,308,564.1000000000001,884.0999999999999,1490.3249999999928,2025-08-24
BA,48,152,31,40.95,54.900000000000006,91.75,285,571.1000000000001,918.4499999999996,1400.4249999999922,2025-08-31
BA,49,143,29,39,50,82,263.25,518.1000000000001,849.0999999999999,1398.174999999999,2025-09-07
BA,50,135,29,35,47.900000000000006,79,254,501.70000000000095,825.5499999999995,1280.2249999999988,2025-09-14
BA,51,131,27,34,47,75,239.25,466,772.6999999999994,1239.7999999999956,2025-09-21
BA,52,130.5,24.975,33,45,74,247.25,493.10000000000014,807.05,1454.4249999999922,2025-09-28
CE,1,45,5,7,11,22,111.25,285.10000000000014,545,1112.7749999999958,2024-10-06
CE,2,49,5,7,10,21,111,280.2000000000003,487.59999999999945,871.6999999999962,2024-10-13
CE,3,46,4,7,11,21,110,281,550.0999999999999,944.099999999994,2024-10-20
CE,4,43,4,6,10,20,112,287.10000000000014,569.1999999999998,927.8749999999952,2024-10-27
CE,5,43,4,6,10,19,110,288.3000000000004,530.2499999999998,929.6499999999965,2024-11-03
CE,6,41,4,6,9,18,102,267,514.5999999999995,882.1499999999992,2024-11-10
CE,7,38,4,6,9,18,93,256.70000000000095,480.69999999999936,993.3499999999981,2024-11-17
CE,8,37,3.9750000000000014,5,9,17,93,229.20000000000027,472,964.2249999999988,2024-11-24
CE,9,36,3,5,8,16,87,221.10000000000014,432.4499999999996,870.4749999999974,2024-12-01
CE,10,34.5,3,5,7,15,84,218,440.14999999999986,757.3999999999978,2024-12-08
CE,11,34,3,5,7,15,83,217,385.04999999999995,681.3499999999981,2024-12-15
CE,12,35.5,4,5,8,16,85.25,250,451,712.3749999999925,2024-12-22
CE,13,37,3,5,8,17,90,229,417.04999999999995,863.924999999995,2024-12-29
CE,14,43,4,6,9,19,101,267.10000000000014,501.04999999999995,898.4499999999921,2025-01-05
CE,15,51,5,8,12,23,117,305.10000000000014,522.0999999999999,929.3249999999982,2025-01-12
CE,16,60,6,9,14.900000000000006,29,144,351.10000000000014,647.3499999999997,1312.474999999992,2025-01-19
CE,17,70.5,8,11.950000000000003,16.900000000000006,32,169,411.40000000000055,783.2499999999998,1372.5749999999969,2025-01-26
CE,18,86,9,13,20,41.75,199,476.10000000000014,1004.2499999999998,1764.9499999999948,2025-02-02
CE,19,107,11,17,24,49,248,611.1000000000001,993.149999999999,2076.82499999999,2025-02-09
CE,20,130.5,14,22,33,62,297,715.4000000000005,1273.4499999999996,2485.075,2025-02-16
CE,21,156,17.975,26,37,70,365,805.8000000000025,1519.1,2448.324999999987,2025-02-23
CE,22,179,19.975,29,46,86,390.5,922.1000000000001,1729.4499999999996,3108.724999999996,2025-03-02
CE,23,201,23,32,49,96,465.75,1054.2000000000003,1840.05,3101.2749999999933,2025-03-09
CE,24,234,30,40,59,112,526.25,1224.1000000000001,2251.999999999999,4306.125,2025-03-16
CE,25,259,31.975,44.95,67,125.75,642,1446.700000000001,2412.7999999999975,4790.974999999994,2025-03-23
CE,26,300,33,46,70.9,139,703.5,1659.800000000001,2997.699999999999,6043.499999999993,2025-03-30
CE,27,325,42.95,59,83,157,750,1934.3000000000004,3564.1499999999955,6669.1499999999605,2025-04-06
CE,28,357,47.975,60,92.80000000000001,174.75,844.25,1881,3373.449999999998,5908.0499999999665,2025-04-13
CE,29,377.5,45.975,61.95,98,183,922.75,2334.700000000002,3746.249999999998,7185.174999999923,2025-04-20
CE,30,405,46.975,63,102,191.75,868,2213.800000000001,3667.999999999998,6286.22499999996,2025-04-27
CE,31,399,48.975,74,106.9,195,920.5,2368.7000000000007,4355.5,7539.1249999999945,2025-05-04
CE,32,395.5,48.975,66.95,104,193,900.75,2084.800000000001,3889.099999999996,7403.149999999999,2025-05-11
CE,33,367,43.975,64.95,98,185,842.25,2081.3,3747.4999999999986,6094.724999999979,2025-05-18
CE,34,361,45,62.95,91.9,174,809.25,2003.600000000005,3662.5499999999993,5972.649999999996,2025-05-25
CE,35,327,40.975,57,86.9,155,768.25,1828.800000000001,3265.499999999999,6065.849999999984,2025-06-01
CE,36,295,36,49,77,142,665,1789.6000000000008,3120.349999999999,6097.374999999998,2025-06-08
CE,37,281.5,33,49,71,134,651,1661.0000000000014,2828.5999999999976,5062.899999999979,2025-06-15
CE,38,244,29.975,42,62,123,563.5,1344.3000000000004,2534.5499999999984,4798.449999999997,2025-06-22
CE,39,221,24,36.95,51.900000000000006,106,522,1230.9000000000012,2333.5999999999995,3782.1499999999883,2025-06-29
CE,40,190,23,32,48.900000000000006,94,456.25,1047.9000000000012,1959.1,3715.29999999996,2025-07-06
CE,41,178,20,29,44,89,377.25,970,1867.1,3473.224999999999,2025-07-13
CE,42,153.5,19,26,40,73.75,345,804,1489.4499999999996,2681.449999999986,2025-07-20
CE,43,133,16,23.950000000000003,35,63,298.25,675.700000000001,1224.1499999999999,2204.124999999988,2025-07-27
CE,44,118,13,19,28,55,273,651.2000000000003,1135,2213.774999999996,2025-08-03
CE,45,99.5,12,18,26,47,230,540.3000000000004,1071,2064.1749999999993,2025-08-10
CE,46,87,10,14,22,41,195,424,747.1999999999989,1465.8749999999952,2025-08-17
CE,47,74,9,12,19,37,170,424.2000000000003,723.4999999999995,1350.0249999999999,2025-08-24
CE,48,67,7,11,16,32,144.25,378.2000000000003,649.3499999999997,1158.0749999999996,2025-08-31
CE,49,61,6,10,15,29,138,324.10000000000014,598.0999999999999,1138.1999999999935,2025-09-07
CE,50,53,5,8,13,25.75,124,307.2000000000003,529.1999999999998,1044.0749999999996,2025-09-14
CE,51,52,5,8,12,24,121,292.10000000000014,547.1499999999999,878.174999999999,2025-09-21
CE,52,47.5,5,7,11,23,113.25,262.10000000000014,513.2499999999998,1021.549999999997,2025-09-28
DF,1,2,0,0,0,0,4,7.100000000000136,11,15,2024-10-06
DF,2,2,0,0,0,1,4,8,12,16,2024-10-13
DF,3,2,0,0,0,0,4,8,11,15,2024-10-20
DF,4,2,0,0,0,0,4,8,12,15,2024-10-27
DF,5,2,0,0,0,1,4,8,12,17,2024-11-03
DF,6,2,0,0,0,1,5,9,14,19,2024-11-10
DF,7,2,0,0,0,1,5,9,14,19,2024-11-17
DF,8,2,0,0,0,1,5,9,14,21,2024-11-24
DF,9,2,0,0,0,1,5,10,16.049999999999955,26,2024-12-01
DF,10,3,0,0,0,1,6,11,17,24,2024-12-08
DF,11,3,0,0,0,1,7,12,19,27,2024-12-15
DF,12,3,0,0,0,1,8,15,23,33,2024-12-22
DF,13,4,0,0,0,2,8,16,25,36,2024-12-29
DF,14,4,0,0,1,2,9,19,29,39,2025-01-05
DF,15,5,0,0,1,2,11,22,32,45,2025-01-12
DF,16,6,0,0,1,2,13,24.100000000000136,36,50.024999999999864,2025-01-19
DF,17,7,0,0,1,3,14,27,40,57.024999999999864,2025-01-26
DF,18,7,0,0,1,3,15,28,43.049999999999955,62.07499999999959,2025-02-02
DF,19,8,0,0,1,3,17,30,47,67,2025-02-09
DF,20,8,0,1,1,3,17,32,46.049999999999955,66,2025-02-16
DF,21,8,0,1,1,4,18,35,55.049999999999955,75.02499999999986,2025-02-23
DF,22,9,0,1,1,4,19,36,51.049999999999955,80.02499999999986,2025-03-02
DF,23,9,0,1,2,4,20,39,62.049999999999955,85.02499999999986,2025-03-09
DF,24,10,0,0,1,4,20,40,59.049999999999955,79.02499999999986,2025-03-16
DF,25,9,0,1,2,4,19,37,54.049999999999955,79,2025-03-23
DF,26,10,0,1,2,4,20,38,56.049999999999955,81,2025-03-30
DF,27,10,0,1,2,4,20,40,57.049999999999955,93.02499999999986,2025-04-06
DF,28,10,0,1,2,4,20,39,57,83.02499999999986,2025-04-13
DF,29,9,0,1,1,4,19.25,38,55,78.02499999999986,2025-04-20
DF,30,9,0,1,2,4,18,36,59,74,2025-04-27
DF,31,9,0,1,2,4,19,38,55,74,2025-05-04
DF,32,9,0,1,1,4,18,35,50,79,2025-05-11
DF,33,8,0,0,1,3,16,32,47,67.02499999999986,2025-05-18
DF,34,7,0,0,1,3,15,29,45,62.024999999999864,2025-05-25
DF,35,6,0,0,1,3,13,25,38,56,2025-06-01
