uf,week,date,pred,lower_95,lower_90,lower_80,lower_50,upper_50,upper_80,upper_90,upper_95
AL,28,2027-07-11,269,31,44.95,67,125,531.25,987.9000000000012,1445.3999999999996,2063.4999999999754
AL,29,2027-07-18,253.5,29,43.95,63,124,519,960.700000000001,1484.049999999999,2481.399999999998
AL,30,2027-07-25,251,29,40.95,60,122,499.75,997.3000000000004,1500.2999999999997,2272.4499999999975
AL,31,2027-08-01,229.5,26,39,58,111,471.5,907.1000000000001,1372.1,2020.374999999998
AL,32,2027-08-08,209.5,22,34,52,102,434.25,817.4000000000005,1220.6499999999985,1692.0499999999997
AL,33,2027-08-15,194.5,21,31,50.900000000000006,97,382,759.1000000000001,1145.1499999999999,1615.1499999999992
AL,34,2027-08-22,183,20,29,43.900000000000006,88.75,373,725.6000000000008,1178,1699.0249999999999
AL,35,2027-08-29,165,19,26.950000000000003,43,81,336,690.1000000000001,1037.1,1589.0249999999999
AL,36,2027-09-05,148.5,15,24,36,73,314.25,607.1000000000001,879.05,1358.1249999999993
AL,37,2027-09-12,138.5,16.975,23,33,68,289,573.2000000000003,815.3499999999997,1220.6999999999962
AL,38,2027-09-19,126.5,13.975000000000001,20,31,62.75,266,528.2000000000003,766.1499999999999,1130.099999999994
AL,39,2027-09-26,119,12,19,29,59,239,479.10000000000014,748,1102
AL,40,2027-10-03,113,13,20,30,56,236.25,446,700,989.5249999999971
AL,41,2027-10-10,105,11,16,28,54,208,392,595.8999999999992,957.4499999999975
AL,42,2027-10-17,97.5,12,17,24.900000000000006,47,204,401.5000000000007,624.05,928.2999999999984
AL,43,2027-10-24,90,8.975000000000001,14,25,43,175,351.10000000000014,518.2499999999998,814.0249999999999
AL,44,2027-10-31,85,8.975000000000001,13,22,43,169,338.10000000000014,501.2999999999997,703.3999999999978
AL,45,2027-11-07,75,8,12,18,36,157,325.3000000000004,512.05,759.0249999999999
AL,46,2027-11-14,70,8,11,18,36,141.25,277.10000000000014,443.04999999999995,639.1999999999989
AL,47,2027-11-21,64,7,11,16,30,130.25,267,404,634.5249999999971
AL,48,2027-11-28,60,7,10,15,29,122.25,248.20000000000027,376.1999999999998,541.174999999999
AL,49,2027-12-05,55,6,9.950000000000003,14,28,119,224.10000000000014,335.14999999999986,553.2499999999986
AL,50,2027-12-12,55,6.975000000000001,9,14,28,108,220.10000000000014,322.2499999999998,466.0749999999996
AL,51,2027-12-19,54,6,9,14,26.75,103,201,301.14999999999986,454.3499999999981
AL,52,2027-12-26,52,6,9,14,25,106,206,330,483
AM,1,2027-01-03,108,25.975,34,45,67,167.25,271.10000000000014,369,494.0499999999997
AM,2,2027-01-10,117,31,38,47.900000000000006,75,189,307.10000000000014,414,528.2499999999986
AM,3,2027-01-17,127,33,42,55,79.75,206.25,332,451.04999999999995,606.0999999999995
AM,4,2027-01-24,135,32.975,44,57,86,216,344.2000000000003,471.2999999999997,593.0499999999997
AM,5,2027-01-31,143,34,44,58,89,229,371,496.04999999999995,660.1249999999993
AM,6,2027-02-07,148,36.975,47,60.900000000000006,94,233,369.2000000000003,495.0999999999999,627.0249999999999
AM,7,2027-02-14,147,36,47,63,93,239,359,477.04999999999995,642.0249999999999
AM,8,2027-02-21,148,38.975,46,60,93,243,376.10000000000014,516.05,662.0999999999995
AM,9,2027-02-28,146,38,47.95,62,91,237,369,520.0999999999999,683.0249999999999
AM,10,2027-03-07,140,36,45,60,91,227,367,491.0999999999999,632.2999999999984
AM,11,2027-03-14,136,34,43.95,58.900000000000006,87,213,339,436.2999999999997,643.0499999999997
AM,12,2027-03-21,134,36,43,56,85.75,220,338,454.0999999999999,623.1249999999993
AM,13,2027-03-28,127.5,33,40.95,53,80,206,312,410.04999999999995,552.0499999999997
AM,14,2027-04-04,121.5,30,37.95,49,75,199,306,387.04999999999995,504.02499999999986
AM,15,2027-04-11,116,28,36,46,72.75,182.25,291,382.04999999999995,490.02499999999986
AM,16,2027-04-18,109,25.975,33,44,69,178,266,349.0999999999999,444.1499999999992
AM,17,2027-04-25,99,26,32,41,62,165,258.10000000000014,341.04999999999995,436.09999999999945
AM,18,2027-05-02,92,23,29.950000000000003,36,56,149.25,240.10000000000014,317.04999999999995,413.02499999999986
AM,19,2027-05-09,87,20,26,33,53,139,217,287.04999999999995,376.1249999999993
AM,20,2027-05-16,79,19,24,32,50,132,211.20000000000027,286.04999999999995,350.1249999999993
AM,21,2027-05-23,77,19,23,30,46,123.25,185,247.0999999999999,332
AM,22,2027-05-30,68,16,21,28,43,112,177,249.04999999999995,315.09999999999945
AM,23,2027-06-06,66,15,19,25,42,110,171.10000000000014,236.34999999999968,293.0749999999996
AM,24,2027-06-13,63,14,19,24,41,103,161.10000000000014,215.0999999999999,267.0749999999996
AM,25,2027-06-20,59,12.975000000000001,17,23,37,99,154,198.04999999999995,258.0499999999997
AM,26,2027-06-27,57,13,17,23,35,91,145,193.04999999999995,260.1499999999992
AM,27,2027-07-04,54,13,16,21,33,88,144.20000000000027,202.04999999999995,249.02499999999986
AM,28,2027-07-11,52,11,15,21,31,88,141,188.04999999999995,237.17499999999905
AM,29,2027-07-18,49,11,14,19,31,79,127,174,239.02499999999986
AM,30,2027-07-25,49,10,14,19,29,80,126,173,213
AM,31,2027-08-01,48,11,13,18,29,78,124,159.04999999999995,210.02499999999986
AM,32,2027-08-08,46,9,13,17,28,77,121,166,215.02499999999986
AM,33,2027-08-15,47,10,14,19,29,78,125.10000000000014,175.14999999999986,231
AM,34,2027-08-22,47,11,13,18,29,79,126,171,222.02499999999986
AM,35,2027-08-29,48,11,14,19,30,80,131,176,237.02499999999986
AM,36,2027-09-05,50,11,15,20,32,84,144,196,254.14999999999918
AM,37,2027-09-12,53,12,16,21,32,89,147,201,278.1249999999993
AM,38,2027-09-19,55.5,13,17,22,34,94,149.10000000000014,210.04999999999995,315.02499999999986
AM,39,2027-09-26,59.5,14,19,24,36,97,167,237.14999999999986,315.09999999999945
AM,40,2027-10-03,61,13.975000000000001,17,22,37,106.25,173,246.04999999999995,331.02499999999986
AM,41,2027-10-10,60,13,16,22,35,104,170,226.04999999999995,307.02499999999986
AM,42,2027-10-17,59,12.975000000000001,15,22,36,100,162,223,300.0749999999996
AM,43,2027-10-24,59,13,17,23,36,100,175,244.04999999999995,323.0499999999997
AM,44,2027-10-31,63,14.975000000000001,18,23,36,104,169.10000000000014,231.04999999999995,302.0749999999996
AM,45,2027-11-07,64,14,18,24,39,107,172,250.04999999999995,336.02499999999986
AM,46,2027-11-14,69,15,20,27,43,113,186.10000000000014,261,331.1249999999993
AM,47,2027-11-21,75,17,21,28,44,115,190.10000000000014,258.04999999999995,348.02499999999986
AM,48,2027-11-28,73,17,22,28,44,119,192.10000000000014,271.04999999999995,360
AM,49,2027-12-05,79,20,24,32,48,125,207.10000000000014,291,393.02499999999986
AM,50,2027-12-12,86,20,26,34.900000000000006,52.75,141,218,288.1999999999998,379.09999999999945
AM,51,2027-12-19,91,22,27,35,55.75,148,231,311.0999999999999,389.2749999999985
AM,52,2027-12-26,99,23,30,39,60,161,257,353.04999999999995,484.09999999999945
AP,1,2027-01-03,10,0,0,1,3,24,61.100000000000136,106,214.0749999999996
AP,2,2027-01-10,12,0,0,1,4,33,78,140,245
AP,3,2027-01-17,15,0,1,2,5,38,92,168,274.6999999999962
AP,4,2027-01-24,17.5,0,1,2,6,48,113,222.14999999999986,404.0499999999997
AP,5,2027-01-31,19,0,1,2,6.75,52,130.20000000000027,227.24999999999977,409.29999999999836
AP,6,2027-02-07,20,1,1,3,8,55,139,224.0999999999999,361.09999999999945
AP,7,2027-02-14,22,0,1,3,7.75,59,144.10000000000014,271.0999999999999,445.4249999999977
AP,8,2027-02-21,23,1,1,3,8,60,156,263.1999999999998,454.09999999999945
AP,9,2027-02-28,23,0,1,3,8,58,152,267.04999999999995,438.02499999999986
AP,10,2027-03-07,22,0,1,3,8,60,149.10000000000014,281,508.0499999999997
AP,11,2027-03-14,21,0,1,3,8,55,145,254,447
AP,12,2027-03-21,19,0,1,2,7,55,137,239.0999999999999,411
AP,13,2027-03-28,19,0,1,2,7,54,125,227,394.29999999999836
AP,14,2027-04-04,18,0,1,2,6,49,121,218.04999999999995,363.37499999999795
AP,15,2027-04-11,18,0,1,2,6,46,117.10000000000014,207,325
AP,16,2027-04-18,17,0,1,2,6,44,101.10000000000014,197,357.24999999999864
AP,17,2027-04-25,15,0,1,2,5,38,96.10000000000014,180.04999999999995,334.0499999999997
AP,18,2027-05-02,13.5,0,1,2,5,37,91,166.04999999999995,299.0499999999997
AP,19,2027-05-09,13,0,0,1,5,35.25,87,145,263.0749999999996
AP,20,2027-05-16,13,0,0,1,5,34,86,142.04999999999995,252.0749999999996
AP,21,2027-05-23,12,0,0,1,4,32,86,143.04999999999995,253.12499999999932
AP,22,2027-05-30,12,0,0,1,4,31,89.10000000000014,152.0999999999999,226.04999999999973
AP,23,2027-06-06,11,0,0,1,4,27.25,74,139.04999999999995,240.0749999999996
AP,24,2027-06-13,10,0,0,1,4,28,74,128.04999999999995,219.04999999999973
AP,25,2027-06-20,10,0,0,1,3,26,66.10000000000014,130.04999999999995,215.04999999999973
AP,26,2027-06-27,10,0,0,1,3,25,64.10000000000014,123.04999999999995,216.04999999999973
AP,27,2027-07-04,10,0,0,1,3,26,63,103.04999999999995,204.12499999999932
AP,28,2027-07-11,10,0,0,1,3,25,68,119.09999999999991,198.22499999999877
AP,29,2027-07-18,10,0,0,1,3,26,65,114.14999999999986,203.29999999999836
AP,30,2027-07-25,10,0,0,1,3,28,69,119.14999999999986,225.02499999999986
AP,31,2027-08-01,11,0,0,1,4,29,75,146.0999999999999,237.14999999999918
AP,32,2027-08-08,11,0,0,1,4,32,79.10000000000014,140.04999999999995,248.0749999999996
AP,33,2027-08-15,12,0,0,1,4,32,79,138.04999999999995,238.02499999999986
AP,34,2027-08-22,13,0,1,1,4,32,77,133.24999999999977,254.02499999999986
AP,35,2027-08-29,12,0,0,1,4,33,87,138.14999999999986,294.0749999999996
AP,36,2027-09-05,12,0,0,1,4,33,77.10000000000014,134.04999999999995,257.0749999999996
AP,37,2027-09-12,12,0,0,1,4,30,85,139,266.0749999999996
AP,38,2027-09-19,12,0,0,1,4,30,74.10000000000014,143,229.04999999999973
AP,39,2027-09-26,11,0,0,1,4,29,72,129.14999999999986,193.22499999999877
AP,40,2027-10-03,10,0,0,1,3,28,72,119.04999999999995,229.0749999999996
AP,41,2027-10-10,9,0,0,1,3,23,59,97.04999999999995,158.22499999999877
AP,42,2027-10-17,8,0,0,1,3,22,55,98,168.09999999999945
AP,43,2027-10-24,7,0,0,1,3,20,53,87,136.0749999999996
AP,44,2027-10-31,7,0,0,0,2,18,45,80.04999999999995,137
AP,45,2027-11-07,6,0,0,0,2,17,43,71,114.02499999999986
AP,46,2027-11-14,5,0,0,0,2,14,35,65.04999999999995,102.02499999999986
AP,47,2027-11-21,5,0,0,0,2,13,34.100000000000136,59,99
AP,48,2027-11-28,5,0,0,0,1,13,32,53.09999999999991,93.02499999999986
AP,49,2027-12-05,4,0,0,0,1,12,31,55,86.02499999999986
AP,50,2027-12-12,5,0,0,0,2,13,31,52,91.02499999999986
AP,51,2027-12-19,5,0,0,0,2,15,37,63.049999999999955,103
AP,52,2027-12-26,7,0,0,1,2,18,47,83.04999999999995,133.02499999999986
BA,1,2027-01-03,488,160.95,188,235,332,752.25,1184.4000000000005,1595.4499999999996,2071.1749999999993
BA,2,2027-01-10,546.5,179.95,218.95000000000002,265.8,374.75,825.25,1339.2000000000003,1805.1499999999999,2333.9999999999945
BA,3,2027-01-17,646,228.975,259,320,445.75,997.75,1562.4000000000005,2129.05,2969.3249999999985
BA,4,2027-01-24,788,269.975,303.95,385,525.75,1175,1851,2412.8999999999987,3389.249999999993
BA,5,2027-01-31,919.5,306,357.95000000000005,440.9,619.75,1391.5,2245.3,3189.699999999999,4103.724999999996
BA,6,2027-02-07,1057,366.97499999999997,424.95,521.7,723,1637,2511.400000000002,3498.999999999998,4923.049999999999
BA,7,2027-02-14,1223,429.925,500.95,606,847.75,1899.25,2894.1000000000013,4046.5499999999993,5138.174999999994
BA,8,2027-02-21,1387.5,443.95000000000005,546.85,674,935,2121,3342.2000000000016,4767.449999999997,6490.924999999984
BA,9,2027-02-28,1526.5,541.9749999999999,635.95,770.8000000000001,1054.75,2383.5,3687.2000000000007,5087.1,7043.274999999998
BA,10,2027-03-07,1652,593.9000000000001,687,825.9,1149.75,2521.25,3983.2000000000025,5885.049999999999,7450.624999999991
BA,11,2027-03-14,1727,589.9499999999999,698.35,862.9000000000001,1186.5,2591.25,4071.1000000000004,5494.55,8359.399999999992
BA,12,2027-03-21,1809,622.9499999999999,730.9,904.7,1237.75,2768,4441.800000000001,5987.8499999999995,8173.899999999995
BA,13,2027-03-28,1868,646.9000000000001,762.95,932,1288,2821.25,4499.100000000002,6115.75,8251.125
BA,14,2027-04-04,1915.5,637.9,742,910.8000000000001,1298,2884.75,4503.4000000000015,6395.75,8629.924999999994
BA,15,2027-04-11,1910.5,665.85,809.85,956.9,1305.5,2920.25,4535.300000000007,6115.75,8297.649999999996
BA,16,2027-04-18,1935.5,657.975,767.95,947.8,1301,2883.75,4515.200000000001,5845.299999999996,7814.824999999995
BA,17,2027-04-25,1865.5,681.975,775.95,940.8,1301.5,2816.5,4337.9000000000015,5604.249999999997,7367.174999999993
BA,18,2027-05-02,1858.5,611.8,715.85,898.9000000000001,1253,2800.75,4168.700000000001,5612.099999999998,7572.2249999999985
BA,19,2027-05-09,1753.5,604.9000000000001,756.8,891,1214.75,2664.5,4049.1000000000013,5309.799999999999,7066.4499999999925
BA,20,2027-05-16,1660,580.95,676.9,820,1137.75,2461.25,3753.7000000000007,4882.15,6537.074999999994
BA,21,2027-05-23,1504,530.9749999999999,640.95,745.9,1018.75,2237.25,3316.500000000001,4365.0999999999995,5555.5499999999965
BA,22,2027-05-30,1360.5,492,553.9499999999999,677.9000000000001,941,2035.25,3106.2000000000003,4106.05,5887.449999999997
BA,23,2027-06-06,1206.5,409.95,485.85,596.9,848.75,1762,2605.900000000001,3443.15,4524.075
BA,24,2027-06-13,1076,360,432.95,526.9000000000001,726.5,1614.25,2373.1000000000013,3174.749999999999,4327.374999999998
BA,25,2027-06-20,946,326.95,396.95,473,666,1397.25,2176,2920.1499999999996,3911.5249999999915
BA,26,2027-06-27,841,278.97499999999997,323,403,559.75,1250.5,1868.700000000001,2605.999999999999,3497.224999999999
BA,27,2027-07-04,764,259.975,300.95,365.9,505,1150.25,1778.4000000000005,2321.2999999999993,3044.199999999999
BA,28,2027-07-11,671.5,222.97500000000002,256.85,321.9,449,1013.75,1564.1000000000001,2042.6999999999994,2828.2499999999986
BA,29,2027-07-18,601.5,193,231,285.9,407,916.25,1413,1834.9499999999991,2578.1749999999993
BA,30,2027-07-25,546,173,212.95,253.9,360,838,1308.4000000000005,1752.3999999999996,2294.0249999999996
BA,31,2027-08-01,503.5,149.97500000000002,178.95000000000002,230,337.75,764,1188.3000000000004,1595.1,2158.075
BA,32,2027-08-08,447,140.975,166.95000000000002,208,296,701,1093.5000000000007,1524.1,2019.1249999999993
BA,33,2027-08-15,414,131.975,157.95,197,277.75,644.25,974,1362.1,1789.449999999992
BA,34,2027-08-22,399,125,144.95,178.9,257.5,618,978.3000000000004,1402.4999999999995,1835.0249999999999
BA,35,2027-08-29,378,115.975,138,170,246,583,909,1149.2999999999997,1479.0999999999995
BA,36,2027-09-05,346.5,107,129,155,231,530,834.4000000000005,1095.6999999999994,1438.0749999999996
BA,37,2027-09-12,330,100.975,127,153,219,500.25,790.1000000000001,1139.2499999999998,1583.1499999999992
BA,38,2027-09-19,320,103,122,149,213,511,785,1078,1476
BA,39,2027-09-26,313,102,118,144.9,207.75,491,780.3000000000004,1039.4999999999995,1414.2499999999986
BA,40,2027-10-03,307.5,99,117.95,142,207,484.25,735.2000000000003,1032,1369.0499999999997
BA,41,2027-10-10,305,97.975,115,140,207,484.25,783.2000000000003,1053.1499999999999,1483.4749999999974
BA,42,2027-10-17,306,101,118.95,145,206.75,488.25,782.1000000000001,1062.6499999999994,1496.2249999999988
BA,43,2027-10-24,314,97,120,145,209,495.25,786.2000000000003,1087.05,1487.4749999999974
BA,44,2027-10-31,318,107,127,152,210,497,825.1000000000001,1125.5999999999995,1423.0499999999997
BA,45,2027-11-07,324,105.95,122,150,216,491.25,795.2000000000003,1084.2499999999998,1372.6749999999963
BA,46,2027-11-14,325,105.975,129.95,157,220,503,782,1047.05,1408.5999999999967
BA,47,2027-11-21,328,109,129,160.9,223,513.25,815.1000000000001,1114.1,1494
BA,48,2027-11-28,341,113,132.95,162,232.75,532.25,860.1000000000001,1147.1499999999999,1636.199999999999
BA,49,2027-12-05,356,116,138,165,236,560,896.2000000000003,1186.1,1682.0249999999999
BA,50,2027-12-12,370,122.97500000000001,144,172,248,573,910,1262.05,1702
BA,51,2027-12-19,391.5,126,153,188,268,600.5,928.1000000000001,1303.1499999999999,1653.4249999999977
BA,52,2027-12-26,418,136.975,162,199.9,278,654,1024.6000000000008,1480.05,2067.2499999999986
CE,1,2027-01-03,100,28,36,43,63.75,162,288.10000000000014,387.0999999999999,531.0749999999996
CE,2,2027-01-10,115,32,40,49,72,190,323.10000000000014,442.0999999999999,645.1249999999993
CE,3,2027-01-17,135,40.975,49,60,86,215,370.10000000000014,542.0999999999999,801
CE,4,2027-01-24,160,50,58,73,103,254,428,573.05,766.0499999999997
CE,5,2027-01-31,192,55,68,88,123,308.25,517.2000000000003,666.05,951.2249999999988
CE,6,2027-02-07,238,71,86,107.9,155,367,611,908.0999999999999,1263.199999999999
CE,7,2027-02-14,282.5,78,99,130,184,435,714.1000000000001,950.3499999999997,1370.0249999999999
CE,8,2027-02-21,326,98,117.95,147,212,516.5,853.1000000000001,1211.3499999999997,1644.899999999995
CE,9,2027-02-28,384,112,138.95000000000002,174.9,248,601,957.6000000000008,1328.2999999999997,1934.9999999999945
CE,10,2027-03-07,438,129.975,159.95,200,284.75,681,1104,1508.1499999999999,2125.7999999999956
CE,11,2027-03-14,488,152.95,180.95,230.9,329,755,1198,1695.3499999999988,2461.574999999997
CE,12,2027-03-21,541,159,197.9,243.9,354,863.5,1387.1000000000001,2011.1499999999999,2897.774999999996
CE,13,2027-03-28,619,188,226.90000000000003,285,405.75,960.25,1489.6000000000008,2050.299999999999,2898.075
CE,14,2027-04-04,679,201.975,248.95,306,454.75,1059,1697,2396.5499999999993,3222.974999999995
CE,15,2027-04-11,735,219,262,335,480.75,1132.5,1865.1000000000001,2697.3999999999987,3542.349999999998
CE,16,2027-04-18,790,258.95,303,374,530.75,1220,1925.2000000000003,2575.1000000000004,3630.0249999999996
CE,17,2027-04-25,851.5,272.975,313.84999999999997,384,551,1341.25,2038.2000000000003,2805.0499999999997,3900.124999999999
CE,18,2027-05-02,843.5,238.97500000000002,303.95,385.9,560.75,1302,2185.600000000001,3003.9499999999994,4317.249999999999
CE,19,2027-05-09,874.5,256.975,328,405,591,1312,2164.4000000000005,2965.0999999999995,4011.0999999999995
CE,20,2027-05-16,849,255.975,318.95000000000005,403,572,1317.25,2153.1000000000004,2939.3999999999996,4242.024999999978
CE,21,2027-05-23,848,267,322.90000000000003,405,578.75,1327.25,2102.2000000000003,3016.5499999999993,3983.324999999998
CE,22,2027-05-30,792,255.95,308.85,369.9,531.75,1237.5,2010.2000000000003,2690.05,3720.699999999996
CE,23,2027-06-06,745,232.95,276.95,359.9,499,1173,1872.7000000000023,2650.049999999999,3693.5249999999974
CE,24,2027-06-13,702.5,227.975,266,326.80000000000007,471.75,1106.25,1835.1000000000001,2539.9499999999994,3385.649999999997
CE,25,2027-06-20,671.5,201.975,242.90000000000003,298,441.75,1044,1686.700000000001,2359.5499999999997,3017.075
CE,26,2027-06-27,591,183,225.95,280.9,391,938.25,1518.3000000000004,2099.1499999999996,2929.624999999997
CE,27,2027-07-04,545,170,202.95000000000002,253,359,857,1298.3000000000004,1856.1499999999999,2545.674999999991
CE,28,2027-07-11,492.5,147.975,179,222,313,782,1219.1000000000001,1669.3999999999996,2320
CE,29,2027-07-18,442,136.925,168,206,294,682.25,1162.2000000000003,1625,2147.0499999999993
CE,30,2027-07-25,402.5,129,152.85,187,262,642.25,1015,1352.049999999999,2085.1749999999993
CE,31,2027-08-01,374,111.975,136.95,168,242.75,604.25,927.2000000000003,1277,1730.4749999999974
CE,32,2027-08-08,333,102,118,155,224,521,836.2000000000003,1273.1,1759.4749999999974
